Logger ID;Year;Month;Day;Hour;Minute;Second;Latitude;Longitude;Speed;Searching time;Voltage;Temperature;Altitude;Div up;Div down;No GPS - timeout;No GPS - diving;In range;Diving duration;Raw latitude;Raw Longitude;Decision voltage;Milisecond;Acc_X;Acc_Y;Acc_Z
HAR10;2018;12;2;6;53;0;-37.854250;77.523933;0.1;82;3.93;20.5;;;;;;;;3751255S;07731436E;;0;;;
HAR10;2018;12;2;6;53;0;-37.854317;77.523767;0.3;12;3.93;20.5;;;;;;;;3751259S;07731426E;;0;;;
HAR10;2018;12;2;6;53;40;;;;;;;;;;;;1;;;;3.93;0;;;
HAR10;2018;12;2;6;53;55;;;;;;;;;;;;1;;;;3.93;0;;;
HAR10;2018;12;2;6;54;0;-37.854450;77.524033;0.2;14;3.93;20.5;;;;;;;;3751267S;07731442E;;0;;;
HAR10;2018;12;2;6;54;0;-37.854317;77.524017;0.0;12;3.93;20.5;;;;;;;;3751259S;07731441E;;0;;;
HAR10;2018;12;2;6;54;13;;;;;;;;;;;;1;;;;3.93;0;;;
HAR10;2018;12;2;6;59;24;;;;;;;;;;;;1;;;;3.95;0;;;
HAR10;2018;12;2;6;59;25;;;;;;;;;;;;1;;;;3.95;0;;;
HAR10;2018;12;2;7;4;18;;;;;;;;;;;;1;;;;3.95;0;;;
HAR10;2018;12;2;7;4;19;;;;;;;;;;;;1;;;;3.96;0;;;
HAR10;2018;12;2;7;9;0;-37.854300;77.523817;0.6;15;3.96;32.5;;;;;;;;3751258S;07731429E;;0;;;
HAR10;2018;12;2;7;9;14;;;;;;;;;;;;1;;;;3.96;0;;;
HAR10;2018;12;2;7;9;15;;;;;;;;;;;;1;;;;3.96;0;;;
HAR10;2018;12;2;7;9;22;;;;;;;;;;;;1;;;;3.95;0;;;
HAR10;2018;12;2;7;9;23;;;;;;;;;;;;1;;;;3.96;0;;;
HAR10;2018;12;2;7;9;24;;;;;;;;;;;;1;;;;3.96;0;;;
HAR10;2018;12;2;7;14;45;;;;;;;;;;;;1;;;;3.96;0;;;
HAR10;2018;12;2;7;14;46;;;;;;;;;;;;1;;;;3.96;0;;;
HAR10;2018;12;2;7;25;0;-37.791817;77.476617;1.0;14;3.98;20.5;;;;;;;;3747509S;07728597E;;0;;;
HAR10;2018;12;2;7;40;0;-37.746300;77.460933;15.;23;3.99;18.5;;;;;;;;3744778S;07727656E;;0;;;
HAR10;2018;12;2;7;55;0;-37.694233;77.413250;8.1;17;4.02;19.5;;;;;;;;3741654S;07724795E;;0;;;
HAR10;2018;12;2;8;11;0;-37.654133;77.370133;23.;14;4.06;20;;;;;;;;3739248S;07722208E;;0;;;
HAR10;2018;12;2;8;26;0;-37.636967;77.341233;29.;17;4.09;19.5;;;;;;;;3738218S;07720474E;;0;;;
HAR10;2018;12;2;8;42;0;-37.623667;77.325467;0.8;22;4.09;23;;;;;;;;3737420S;07719528E;;0;;;
HAR10;2018;12;2;8;57;0;-37.623767;77.328750;0.6;24;4.1;17;;;;;;;;3737426S;07719725E;;0;;;
HAR10;2018;12;2;9;13;0;-37.621533;77.328967;2.0;22;4.1;17.5;;;;;;;;3737292S;07719738E;;0;;;
HAR10;2018;12;2;9;28;0;-37.620833;77.331033;1.2;21;4.1;19;;;;;;;;3737250S;07719862E;;0;;;
HAR10;2018;12;2;9;43;0;-37.616967;77.307983;14.;9;4.12;17.5;;;;;;;;3737018S;07718479E;;0;;;
HAR10;2018;12;2;9;59;0;-37.641317;77.292267;12.;9;4.13;17.5;;;;;;;;3738479S;07717536E;;0;;;
HAR10;2018;12;2;10;15;0;-37.672150;77.288517;22.;84;4.15;17;;;;;;;;3740329S;07717311E;;0;;;
HAR10;2018;12;2;10;31;0;-37.696067;77.284417;0.6;2;4.12;21;;;;;;;;3741764S;07717065E;;0;;;
HAR10;2018;12;2;10;46;0;-37.724233;77.298583;0.4;12;4.14;18.5;;;;;;;;3743454S;07717915E;;0;;;
HAR10;2018;12;2;11;2;0;-37.730700;77.291750;10.;53;4.15;18;;;;;;;;3743842S;07717505E;;0;;;
HAR10;2018;12;2;11;18;0;-37.757000;77.298600;34.;15;4.12;20;;;;;;;;3745420S;07717916E;;0;;;
HAR10;2018;12;2;11;34;0;-37.786367;77.308283;19.;60;4.13;17;;;;;;;;3747182S;07718497E;;0;;;
HAR10;2018;12;2;11;49;0;-37.824217;77.334150;10.;6;4.14;16.5;;;;;;;;3749453S;07720049E;;0;;;
HAR10;2018;12;2;12;4;0;-37.859900;77.339817;20.;8;4.14;15.5;;;;;;;;3751594S;07720389E;;0;;;
