Logger ID;Year;Month;Day;Hour;Minute;Second;Latitude;Longitude;Speed;Searching time;Voltage;Temperature;Altitude;Div up;Div down;No GPS - timeout;No GPS - diving;In range;Diving duration;Raw latitude;Raw Longitude;Decision voltage;Milisecond;Acc_X;Acc_Y;Acc_Z
HAR04;2018;12;1;11;57;0;-37.854400;77.524067;0.2;89;3.92;23;;;;;;;;3751264S;07731444E;;0;;;
HAR04;2018;12;1;11;57;0;-37.854450;77.523983;2.5;13;3.92;23;;;;;;;;3751267S;07731439E;;0;;;
HAR04;2018;12;1;11;58;0;-37.854617;77.523967;0.0;43;3.92;23;;;;;;;;3751277S;07731438E;;0;;;
HAR04;2018;12;1;11;58;0;-37.854567;77.523883;2.7;7;3.92;23;;;;;;;;3751274S;07731433E;;0;;;
HAR04;2018;12;1;12;13;0;-37.896783;77.490233;29.;10;3.91;19.5;;;;;;;;3753807S;07729414E;;0;;;
HAR04;2018;12;1;12;29;0;-37.987633;77.492283;16.;23;3.91;19.5;;;;;;;;3759258S;07729537E;;0;;;
HAR04;2018;12;1;12;44;0;-38.076467;77.495350;11.;25;3.91;19.5;;;;;;;;3804588S;07729721E;;0;;;
HAR04;2018;12;1;13;0;0;-38.156883;77.481183;19.;42;3.91;18.5;;;;;;;;3809413S;07728871E;;0;;;
HAR04;2018;12;1;13;16;0;-38.202517;77.458650;14.;35;3.91;17.5;;;;;;;;3812151S;07727519E;;0;;;
HAR04;2018;12;1;13;34;0;-38.205083;77.388633;8.9;166;3.91;17;;;;;;;;3812305S;07723318E;;0;;;
HAR04;2018;12;1;13;49;0;-38.192533;77.316067;38.;11;3.9;16.5;;;;;;;;3811552S;07718964E;;0;;;
HAR04;2018;12;1;14;4;0;-38.167717;77.233017;23.;12;3.9;16.5;;;;;;;;3810063S;07713981E;;0;;;
HAR04;2018;12;1;14;20;0;-38.198417;77.208450;18.;24;3.9;16.5;;;;;;;;3811905S;07712507E;;0;;;
HAR04;2018;12;1;14;35;0;-38.215017;77.190600;16.;7;3.89;16.5;;;;;;;;3812901S;07711436E;;0;;;
HAR04;2018;12;1;14;50;0;-38.242017;77.188733;16.;7;3.89;17;;;;;;;;3814521S;07711324E;;0;;;
HAR04;2018;12;1;15;6;0;-38.268933;77.209450;16.;31;3.89;17;;;;;;;;3816136S;07712567E;;0;;;
HAR04;2018;12;1;15;22;0;-38.271667;77.217517;0.2;30;3.89;17;;;;;;;;3816300S;07713051E;;0;;;
HAR04;2018;12;1;15;37;0;-38.270067;77.219300;1.1;6;3.89;16.5;;;;;;;;3816204S;07713158E;;0;;;
HAR04;2018;12;1;15;52;0;-38.268083;77.220550;0.9;5;3.89;16.5;;;;;;;;3816085S;07713233E;;0;;;
HAR04;2018;12;1;16;7;0;-38.266383;77.222083;1.9;6;3.88;16.5;;;;;;;;3815983S;07713325E;;0;;;
HAR04;2018;12;1;16;22;0;-38.264383;77.223450;1.0;6;3.88;16.5;;;;;;;;3815863S;07713407E;;0;;;
HAR04;2018;12;1;16;38;0;-38.262433;77.224950;1.2;6;3.88;16;;;;;;;;3815746S;07713497E;;0;;;
HAR04;2018;12;1;16;53;0;-38.260150;77.227800;1.1;5;3.88;16;;;;;;;;3815609S;07713668E;;0;;;
HAR04;2018;12;1;17;8;0;-38.258917;77.229150;2.1;6;3.88;15.5;;;;;;;;3815535S;07713749E;;0;;;
HAR04;2018;12;1;17;23;0;-38.256950;77.230550;2.2;10;3.88;15.5;;;;;;;;3815417S;07713833E;;0;;;
HAR04;2018;12;1;17;38;0;-38.256050;77.233500;1.7;12;3.88;15.5;;;;;;;;3815363S;07714010E;;0;;;
HAR04;2018;12;1;17;54;0;-38.253567;77.232617;0.8;20;3.88;16;;;;;;;;3815214S;07713957E;;0;;;
HAR04;2018;12;1;18;10;0;-38.251533;77.234300;0.4;32;3.88;15.5;;;;;;;;3815092S;07714058E;;0;;;
HAR04;2018;12;1;18;25;0;-38.249617;77.236333;0.8;8;3.88;15.5;;;;;;;;3814977S;07714180E;;0;;;
HAR04;2018;12;1;18;40;0;-38.247017;77.238583;1.0;12;3.88;15.5;;;;;;;;3814821S;07714315E;;0;;;
HAR04;2018;12;1;18;55;0;-38.243533;77.239233;1.3;6;3.88;15;;;;;;;;3814612S;07714354E;;0;;;
HAR04;2018;12;1;19;10;0;-38.240100;77.239883;2.1;8;3.88;15;;;;;;;;3814406S;07714393E;;0;;;
HAR04;2018;12;1;19;26;0;-38.236933;77.240833;0.9;51;3.88;15;;;;;;;;3814216S;07714450E;;0;;;
HAR04;2018;12;1;19;42;0;-38.234633;77.242750;0.4;5;3.88;14.5;;;;;;;;3814078S;07714565E;;0;;;
HAR04;2018;12;1;19;57;0;-38.232200;77.245200;0.3;5;3.88;14.5;;;;;;;;3813932S;07714712E;;0;;;
HAR04;2018;12;1;20;12;0;-38.230050;77.246833;1.6;5;3.87;15;;;;;;;;3813803S;07714810E;;0;;;
HAR04;2018;12;1;20;27;0;-38.227000;77.248400;1.1;6;3.88;14;;;;;;;;3813620S;07714904E;;0;;;
HAR04;2018;12;1;20;42;0;-38.224700;77.251250;1.9;6;3.87;14.5;;;;;;;;3813482S;07715075E;;0;;;
HAR04;2018;12;1;20;58;0;-38.223333;77.253417;1.3;5;3.87;14;;;;;;;;3813400S;07715205E;;0;;;
HAR04;2018;12;1;21;13;0;-38.221650;77.255200;1.1;5;3.87;14;;;;;;;;3813299S;07715312E;;0;;;
HAR04;2018;12;1;21;28;0;-38.219217;77.257183;0.3;14;3.87;14;;;;;;;;3813153S;07715431E;;0;;;
HAR04;2018;12;1;21;43;0;-38.216567;77.260033;0.3;11;3.87;14;;;;;;;;3812994S;07715602E;;0;;;
HAR04;2018;12;1;21;59;0;-38.214067;77.262717;1.8;35;3.87;14;;;;;;;;3812844S;07715763E;;0;;;
HAR04;2018;12;1;22;14;0;-38.202200;77.271500;20.;13;3.87;12.5;;;;;;;;3812132S;07716290E;;0;;;
HAR04;2018;12;1;22;30;0;-38.197683;77.332350;30.;13;3.86;13.5;;;;;;;;3811861S;07719941E;;0;;;
HAR04;2018;12;1;22;45;0;-38.178817;77.349650;34.;12;3.86;13;;;;;;;;3810729S;07720979E;;0;;;
