Logger ID;Year;Month;Day;Hour;Minute;Second;Latitude;Longitude;Speed;Searching time;Voltage;Temperature;Altitude;Div up;Div down;No GPS - timeout;No GPS - diving;In range;Diving duration;Raw latitude;Raw Longitude;Decision voltage;Milisecond;Acc_X;Acc_Y;Acc_Z
HAR08;2018;12;2;5;42;0;-37.854267;77.523867;0.4;64;3.9;18;;;;;;;;3751256S;07731432E;;0;;;
HAR08;2018;12;2;5;43;0;-37.854283;77.523883;1.8;27;3.9;18;;;;;;;;3751257S;07731433E;;0;;;
HAR08;2018;12;2;5;43;0;-37.854450;77.523917;19.;3;3.9;18;;;;;;;;3751267S;07731435E;;0;;;
HAR08;2018;12;2;5;43;0;-37.854383;77.523917;3.4;11;3.9;18;;;;;;;;3751263S;07731435E;;0;;;
HAR08;2018;12;2;5;43;5;;;;;;;;;;;;1;;;;3.9;0;;;
HAR08;2018;12;2;5;43;36;;;;;;;;;;;;1;;;;3.9;0;;;
HAR08;2018;12;2;5;48;51;;;;;;;;;;;;1;;;;3.91;0;;;
HAR08;2018;12;2;5;48;52;;;;;;;;;;;;1;;;;3.91;0;;;
HAR08;2018;12;2;5;53;45;;;;;;;;;;;;1;;;;3.92;0;;;
HAR08;2018;12;2;5;53;46;;;;;;;;;;;;1;;;;3.92;0;;;
HAR08;2018;12;2;5;58;41;;;;;;;;;;;;1;;;;3.93;0;;;
HAR08;2018;12;2;5;58;42;;;;;;;;;;;;1;;;;3.92;0;;;
HAR08;2018;12;2;5;58;49;;;;;;;;;;;;1;;;;3.92;0;;;
HAR08;2018;12;2;5;58;51;;;;;;;;;;;;1;;;;3.92;0;;;
HAR08;2018;12;2;5;58;52;;;;;;;;;;;;1;;;;3.92;0;;;
HAR08;2018;12;2;5;59;0;-37.854183;77.523817;4.4;34;3.92;36.5;;;;;;;;3751251S;07731429E;;0;;;
HAR08;2018;12;2;6;14;0;-37.860000;77.499783;1.0;10;3.96;26;;;;;;;;3751600S;07729987E;;0;;;
HAR08;2018;12;2;6;30;0;-37.859217;77.498450;1.1;8;3.98;22;;;;;;;;3751553S;07729907E;;0;;;
HAR08;2018;12;2;6;45;0;-37.858500;77.497350;0.7;15;3.99;23.5;;;;;;;;3751510S;07729841E;;0;;;
HAR08;2018;12;2;7;1;0;-37.855583;77.499500;0.3;36;3.99;24;;;;;;;;3751335S;07729970E;;0;;;
HAR08;2018;12;2;7;16;0;-37.865117;77.535567;21.;20;4.02;21.5;;;;;;;;3751907S;07732134E;;0;;;
HAR08;2018;12;2;7;21;29;;;;;;;;;;;;1;;;;4.02;0;;;
HAR08;2018;12;2;7;21;30;;;;;;;;;;;;1;;;;4.02;0;;;
HAR08;2018;12;2;7;31;0;-37.863850;77.502917;1.3;15;4.05;21.5;;;;;;;;3751831S;07730175E;;0;;;
HAR08;2018;12;2;7;47;0;-37.856333;77.517833;18.;20;4.08;21;;;;;;;;3751380S;07731070E;;0;;;
HAR08;2018;12;2;7;57;12;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;8;2;6;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;2;7;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;2;14;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;8;2;15;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;2;16;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;3;0;-37.854400;77.523817;0.0;44;4.09;26;;;;;;;;3751264S;07731429E;;0;;;
HAR08;2018;12;2;8;8;5;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;8;6;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;13;0;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;13;1;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;17;56;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;17;58;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;18;0;-37.854433;77.523800;0.1;25;4.09;37;;;;;;;;3751266S;07731428E;;0;;;
HAR08;2018;12;2;8;18;4;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;18;5;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;18;6;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;23;37;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;23;38;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;28;31;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;28;32;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;33;27;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;33;28;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;33;35;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;8;33;36;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;33;37;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;34;0;-37.854417;77.523833;0.1;36;4.08;39.5;;;;;;;;3751265S;07731430E;;0;;;
HAR08;2018;12;2;8;39;18;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;39;19;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;44;13;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;44;14;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;49;0;-37.853900;77.523967;3.1;12;4.08;41.5;;;;;;;;3751234S;07731438E;;0;;;
HAR08;2018;12;2;8;49;9;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;49;10;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;49;17;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;49;18;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;49;19;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;54;37;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;54;38;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;59;31;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;8;59;32;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;4;27;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;4;28;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;4;35;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;4;36;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;4;37;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;5;0;-37.854367;77.523900;0.3;43;4.08;44.5;;;;;;;;3751262S;07731434E;;0;;;
HAR08;2018;12;2;9;10;25;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;10;26;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;15;20;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;15;21;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;20;0;-37.854183;77.523850;1.0;11;4.08;44.5;;;;;;;;3751251S;07731431E;;0;;;
HAR08;2018;12;2;9;20;16;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;20;17;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;20;24;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;20;25;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;20;26;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;25;43;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;9;25;44;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;30;37;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;30;38;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;35;33;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;9;35;34;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;35;41;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;35;42;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;35;43;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;36;0;-37.854283;77.523850;0.7;18;4.08;54.5;;;;;;;;3751257S;07731431E;;0;;;
HAR08;2018;12;2;9;41;7;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;41;8;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;9;46;1;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;9;46;2;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;9;50;57;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;9;50;58;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;9;51;0;-37.854667;77.524000;0.9;31;4.09;39.5;;;;;;;;3751280S;07731440E;;0;;;
HAR08;2018;12;2;9;51;5;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;9;51;6;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;9;51;7;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;9;56;43;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;9;56;44;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;10;7;0;-37.866467;77.509667;1.2;12;4.11;22;;;;;;;;3751988S;07730580E;;0;;;
HAR08;2018;12;2;10;22;3;;;;;;;;;;;;1;;;;4.12;0;;;
HAR08;2018;12;2;10;22;4;;;;;;;;;;;;1;;;;4.12;0;;;
HAR08;2018;12;2;10;22;6;;;;;;;;;;;;1;;;;4.12;0;;;
HAR08;2018;12;2;10;22;7;;;;;;;;;;;;1;;;;4.12;0;;;
HAR08;2018;12;2;10;22;8;;;;;;;;;;;;1;;;;4.12;0;;;
HAR08;2018;12;2;10;25;0;-37.854217;77.523767;0.6;168;4.12;18;;;;;;;;3751253S;07731426E;;0;;;
HAR08;2018;12;2;10;30;1;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;30;4;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;10;34;55;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;34;56;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;39;51;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;39;52;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;39;59;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;40;0;-37.854117;77.523883;2.8;16;4.11;21.5;;;;;;;;3751247S;07731433E;;0;;;
HAR08;2018;12;2;10;40;0;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;40;1;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;45;23;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;10;45;24;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;10;50;17;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;50;18;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;10;55;0;-37.854133;77.523933;1.2;9;4.1;25.5;;;;;;;;3751248S;07731436E;;0;;;
HAR08;2018;12;2;10;55;13;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;55;14;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;55;21;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;10;55;22;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;10;55;23;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;0;39;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;0;40;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;5;33;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;11;5;34;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;10;0;-37.854400;77.523750;0.9;9;4.1;25.5;;;;;;;;3751264S;07731425E;;0;;;
HAR08;2018;12;2;11;10;29;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;11;10;30;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;10;37;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;10;38;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;10;39;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;15;53;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;15;54;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;20;47;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;20;48;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;11;25;43;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;11;25;44;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;11;25;51;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;25;52;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;25;53;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;26;0;-37.854283;77.523833;0.4;7;4.1;24;;;;;;;;3751257S;07731430E;;0;;;
HAR08;2018;12;2;11;31;9;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;36;1;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;11;36;2;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;40;56;;;;;;;;;;;;1;;;;4.11;0;;;
HAR08;2018;12;2;11;40;57;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;41;4;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;41;5;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;41;6;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;43;0;-37.854667;77.523800;0.2;134;4.1;22.5;;;;;;;;3751280S;07731428E;;0;;;
HAR08;2018;12;2;11;48;26;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;11;48;27;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;11;53;21;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;53;23;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;11;58;0;-37.854700;77.523900;0.3;7;4.1;25;;;;;;;;3751282S;07731434E;;0;;;
HAR08;2018;12;2;11;58;17;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;58;18;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;58;26;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;11;58;27;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;11;58;28;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;12;3;40;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;3;41;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;8;35;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;12;8;36;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;12;13;0;-37.854533;77.523967;0.3;8;4.09;24;;;;;;;;3751272S;07731438E;;0;;;
HAR08;2018;12;2;12;13;31;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;12;13;32;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;12;13;39;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;13;41;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;13;42;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;18;56;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;12;18;57;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;23;51;;;;;;;;;;;;1;;;;4.1;0;;;
HAR08;2018;12;2;12;23;52;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;28;46;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;28;48;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;28;54;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;28;55;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;28;56;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;29;0;-37.854350;77.523933;0.3;23;4.09;22;;;;;;;;3751261S;07731436E;;0;;;
HAR08;2018;12;2;12;34;24;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;34;25;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;39;18;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;39;19;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;44;14;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;44;15;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;44;22;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;44;24;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;44;25;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;45;0;-37.854300;77.523950;0.0;28;4.09;21;;;;;;;;3751258S;07731437E;;0;;;
HAR08;2018;12;2;12;50;1;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;50;2;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;54;55;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;54;56;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;59;51;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;59;52;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;12;59;59;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;0;0;-37.853950;77.523700;0.5;6;4.09;22;;;;;;;;3751237S;07731422E;;0;;;
HAR08;2018;12;2;13;0;1;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;0;2;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;5;13;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;10;7;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;10;8;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;15;0;-37.854250;77.523883;0.9;8;4.09;22.5;;;;;;;;3751255S;07731433E;;0;;;
HAR08;2018;12;2;13;15;3;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;15;4;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;15;11;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;15;12;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;15;13;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;20;28;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;20;29;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;25;22;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;25;23;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;30;0;-37.854000;77.523900;0.4;6;4.09;20;;;;;;;;3751240S;07731434E;;0;;;
HAR08;2018;12;2;13;30;18;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;30;19;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;30;26;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;30;27;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;30;28;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;35;39;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;35;40;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;40;34;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;40;35;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;45;0;-37.853850;77.523767;0.2;11;4.09;18;;;;;;;;3751231S;07731426E;;0;;;
HAR08;2018;12;2;13;45;30;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;45;31;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;45;38;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;45;39;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;45;40;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;50;56;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;50;57;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;55;51;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;13;55;52;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;0;47;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;0;48;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;0;55;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;0;56;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;0;57;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;1;0;-37.854217;77.523700;0.9;8;4.09;18.5;;;;;;;;3751253S;07731422E;;0;;;
HAR08;2018;12;2;14;6;12;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;6;13;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;11;5;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;11;6;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;16;0;-37.854217;77.523850;0.1;28;4.09;18;;;;;;;;3751253S;07731431E;;0;;;
HAR08;2018;12;2;14;16;1;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;16;2;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;16;9;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;16;10;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;16;11;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;21;45;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;21;46;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;26;39;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;26;40;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;31;35;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;31;36;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;31;43;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;31;44;;;;;;;;;;;;1;;;;4.09;0;;;
HAR08;2018;12;2;14;31;45;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;32;0;-37.854500;77.523833;0.0;42;4.08;18;;;;;;;;3751270S;07731430E;;0;;;
HAR08;2018;12;2;14;37;33;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;37;34;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;42;27;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;42;28;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;47;0;-37.854617;77.523833;1.7;12;4.08;18.5;;;;;;;;3751277S;07731430E;;0;;;
HAR08;2018;12;2;14;47;23;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;47;24;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;47;31;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;47;32;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;47;33;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;52;51;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;52;52;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;57;45;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;14;57;46;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;15;2;41;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;15;2;42;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;15;2;49;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;15;2;50;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;15;2;51;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;15;3;0;-37.854500;77.523833;0.2;11;4.08;17;;;;;;;;3751270S;07731430E;;0;;;
HAR08;2018;12;2;15;8;8;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;15;8;9;;;;;;;;;;;;1;;;;4.08;0;;;
HAR08;2018;12;2;15;13;2;;;;;;;;;;;;1;;;;4.08;0;;;
