Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2018/12/04, 11:10:55, -37.854744, 77.524094, 149.33,  0.00, 89, 0, 4.72, 
2018/12/04, 11:16:02, -37.854698, 77.524094, 143.03,  0.00, 201, 0, 5.11, 
2018/12/04, 11:21:10, -37.854790, 77.524139, 165.88,  0.00, 122, 0, 10.97, 
2018/12/04, 11:26:18, -37.854725, 77.524078, 143.19,  0.00, 199, 0, 9.00, 
2018/12/04, 11:31:26, -37.854778, 77.524086, 154.72,  0.00, 170, 0, 5.94, 
2018/12/04, 11:36:35, -37.854759, 77.524101, 156.84,  0.00, 187, 0, 2.49, 
2018/12/04, 11:41:44, -37.854763, 77.524063, 153.09,  936.00, 50, 0, 3.37, 
2018/12/04, 11:47:19, -37.854744, 77.524086, 140.38,  432.00, 126, 0, 2.92, 
2018/12/04, 11:52:58, -37.854717, 77.524025, 157.78,  360.00, 351, 0, 6.14, 
2018/12/04, 12:00:02, -37.854733, 77.524071, 145.41,  576.00, 201, 0, 4.41, 
2018/12/04, 12:08:19, -37.854694, 77.524063, 145.89,  0.00, 233, 0, 4.39, 
2018/12/04, 12:13:27, -37.854668, 77.524086, 147.57,  180.00, 36, 0, 3.53, 
2018/12/04, 12:18:33, -37.854736, 77.524078, 142.49,  0.00, 0, 0, 7.59, 
2018/12/04, 12:23:39, -37.854622, 77.524101, 137.88,  0.00, 0, 0, 12.84, 
2018/12/04, 12:28:44, -37.854618, 77.524063, 145.14,  0.00, 23, 0, 3.37, 
2018/12/04, 12:33:46, -37.854649, 77.524086, 143.69,  0.00, 0, 0, 3.99, 
2018/12/04, 12:38:45, -37.854641, 77.524078, 137.40,  0.00, 0, 0, 1.13, 
2018/12/04, 12:43:45, -37.854794, 77.524033, 154.65,  0.00, 344, 0, 17.47, 
2018/12/04, 12:48:44, -37.854603, 77.524086, 152.55,  0.00, 34, 0, 21.74, 
2018/12/04, 12:53:43, -37.854729, 77.524078, 148.56,  0.00, 194, 0, 14.03, 
2018/12/04, 12:58:41, -37.854771, 77.524071, 143.73,  0.00, 188, 0, 4.71, 
2018/12/04, 13:03:50, -37.854706, 77.524071, 146.13,  0.00, 0, 0, 7.23, 
2018/12/04, 13:08:56, -37.854725, 77.524033, 156.08,  0.00, 0, 0, 3.95, 
2018/12/04, 13:14:01, -37.854656, 77.524109, 137.57,  0.00, 0, 0, 10.17, 
2018/12/04, 13:19:05, -37.854687, 77.524055, 141.94,  0.00, 0, 0, 5.86, 
2018/12/04, 13:24:09, -37.854717, 77.524055, 143.80,  0.00, 0, 0, 3.34, 
2018/12/04, 13:29:14, -37.854748, 77.524078, 142.98,  648.00, 105, 0, 3.99, 
2018/12/04, 13:34:19, -37.854950, 77.524200, 131.73,  2664.00, 148, 0, 24.88, 
2018/12/04, 13:39:26, -37.854633, 77.524017, 148.94,  0.00, 344, 0, 38.74, 
2018/12/04, 13:44:41, -37.854767, 77.524017, 147.80,  1296.00, 359, 0, 14.90, 
2018/12/04, 13:50:21, -37.854782, 77.524048, 156.41,  0.00, 1, 0, 3.19, 
2018/12/04, 13:55:33, -37.854588, 77.524078, 132.01,  0.00, 0, 0, 21.73, 
2018/12/04, 14:00:47, -37.854847, 77.524117, 158.88,  0.00, 200, 0, 29.00, 
2018/12/04, 14:05:58, -37.854702, 77.524109, 140.37,  0.00, 312, 0, 16.14, 
2018/12/04, 14:11:08, -37.854694, 77.524086, 147.52,  0.00, 149, 0, 2.21, 
2018/12/04, 14:16:13, -37.854706, 77.524094, 148.52,  0.00, 175, 0, 1.51, 
2018/12/04, 14:21:18, -37.854546, 77.524048, 118.54,  0.00, 0, 0, 18.24, 
2018/12/04, 14:26:25, -37.854713, 77.524078, 143.41,  0.00, 338, 0, 18.76, 
2018/12/04, 14:32:00, -37.854645, 77.524033, 142.85,  1224.00, 149, 0, 8.53, 
2018/12/04, 14:37:20, -37.854694, 77.524078, 139.37,  1008.00, 109, 0, 6.73, 
2018/12/04, 14:42:51, -37.854824, 77.523994, 163.83,  0.00, 104, 0, 16.23, 
2018/12/04, 14:48:30, -37.854725, 77.524109, 129.95,  252.00, 177, 0, 14.94, 
2018/12/04, 14:54:36, -37.854698, 77.524048, 140.67,  0.00, 0, 0, 6.14, 
2018/12/04, 14:59:44, -37.854828, 77.524040, 152.13,  0.00, 0, 0, 14.47, 
2018/12/04, 15:04:53, -37.854729, 77.524124, 151.44,  0.00, 327, 0, 13.25, 
2018/12/04, 15:10:01, -37.854786, 77.524033, 149.44,  0.00, 0, 0, 10.20, 
2018/12/04, 15:15:06, -37.854733, 77.524086, 151.25,  0.00, 0, 0, 7.51, 
2018/12/04, 15:20:11, -37.854694, 77.524086, 135.90,  0.00, 89, 0, 4.34, 
2018/12/04, 15:25:14, -37.854679, 77.524094, 139.35,  0.00, 0, 0, 1.81, 
2018/12/04, 15:30:16, -37.854671, 77.524132, 142.18,  0.00, 0, 0, 3.45, 
2018/12/04, 15:35:20, -37.854721, 77.524002, 146.17,  0.00, 0, 0, 12.70, 
2018/12/04, 15:40:24, -37.854706, 77.524101, 144.10,  0.00, 0, 0, 8.85, 
2018/12/04, 15:45:26, -37.854736, 77.524055, 151.35,  0.00, 0, 0, 5.24, 
2018/12/04, 15:50:27, -37.854786, 77.524010, 150.98,  0.00, 0, 0, 6.82, 
2018/12/04, 15:55:27, -37.854733, 77.524078, 154.39,  0.00, 0, 0, 8.39, 
2018/12/04, 16:00:29, -37.854755, 77.524094, 138.82,  108.00, 43, 0, 2.82, 
2018/12/04, 16:05:35, -37.854733, 77.524040, 151.44,  0.00, 0, 0, 5.33, 
2018/12/04, 16:10:41, -37.854725, 77.524086, 149.20,  0.00, 0, 0, 4.14, 
2018/12/04, 16:15:46, -37.854652, 77.524124, 145.07,  0.00, 0, 0, 8.78, 
2018/12/04, 16:20:51, -37.854752, 77.524124, 144.60,  0.00, 0, 0, 11.12, 
2018/12/04, 16:25:56, -37.854740, 77.524063, 155.01,  0.00, 0, 0, 5.52, 
2018/12/04, 16:31:01, -37.854633, 77.524094, 161.53,  0.00, 0, 0, 12.21, 
2018/12/04, 16:36:08, -37.854790, 77.524040, 160.82,  0.00, 206, 0, 18.09, 
2018/12/04, 16:41:28, -37.854805, 77.524086, 153.65,  216.00, 358, 0, 4.37, 
2018/12/04, 16:46:41, -37.854767, 77.524063, 128.58,  720.00, 0, 0, 4.68, 
2018/12/04, 16:51:54, -37.854698, 77.524086, 163.52,  504.00, 167, 0, 7.93, 
2018/12/04, 16:57:03, -37.854733, 77.524078, 150.41,  252.00, 0, 0, 3.95, 
2018/12/04, 17:02:14, -37.854767, 77.524094, 148.14,  216.00, 0, 0, 4.03, 
2018/12/04, 17:07:21, -37.854729, 77.524078, 156.48,  360.00, 0, 0, 4.45, 
2018/12/04, 17:12:28, -37.854774, 77.524071, 156.45,  468.00, 0, 0, 5.04, 
2018/12/04, 17:17:34, -37.854771, 77.524132, 171.23,  504.00, 0, 0, 5.37, 
2018/12/04, 17:23:02, -37.854759, 77.524086, 154.53,  252.00, 245, 0, 4.25, 
2018/12/04, 17:28:06, -37.854671, 77.524055, 137.12,  0.00, 0, 0, 10.16, 
2018/12/04, 17:33:10, -37.854652, 77.524132, 143.80,  0.00, 0, 0, 7.08, 
2018/12/04, 17:38:14, -37.854691, 77.524117, 153.62,  0.00, 0, 0, 4.53, 
2018/12/04, 17:43:18, -37.854725, 77.524086, 153.29,  0.00, 0, 0, 4.66, 
2018/12/04, 17:48:22, -37.854725, 77.524094, 150.83,  0.00, 0, 0, 0.70, 
2018/12/04, 17:53:26, -37.854630, 77.524078, 132.56,  0.00, 0, 0, 10.66, 
2018/12/04, 17:58:30, -37.854698, 77.524048, 125.06,  0.00, 0, 0, 8.01, 
2018/12/04, 18:03:39, -37.854736, 77.524117, 163.97,  0.00, 8, 0, 7.39, 
2018/12/04, 18:08:50, -37.854694, 77.524170, 119.31,  0.00, 98, 0, 6.59, 
2018/12/04, 18:14:04, -37.854733, 77.524147, 145.06,  324.00, 15, 0, 4.78, 
2018/12/04, 18:19:21, -37.854729, 77.524200, 186.20,  972.00, 299, 0, 4.67, 
2018/12/04, 18:24:32, -37.854706, 77.524208, 193.23,  612.00, 32, 0, 2.65, 
2018/12/04, 18:29:45, -37.854702, 77.524193, 189.57,  720.00, 42, 0, 1.39, 
2018/12/04, 18:35:13, -37.853592, 77.526527, 1221.66,  0.00, 264, 0, 239.22, 
2018/12/04, 18:41:02, -37.854713, 77.524094, 141.75,  648.00, 304, 0, 247.32, 
2018/12/04, 18:48:14, -37.854652, 77.524094, 130.91,  0.00, 0, 0, 6.78, 
2018/12/04, 18:53:17, -37.854702, 77.524132, 148.87,  0.00, 313, 0, 6.48, 
2018/12/04, 18:58:20, -37.854702, 77.524048, 145.76,  0.00, 0, -4, 7.37, 1
2018/12/05, 02:01:01, -37.854797, 77.524033, 155.23,  0.00, 44, -2, 0.00, 1
2018/12/05, 02:06:17, -37.854568, 77.524139, 144.67,  0.00, 0, 0, 27.11, 1
2018/12/05, 02:11:35, -37.854752, 77.524086, 143.04,  1476.00, 0, 0, 20.98, 1
2018/12/05, 02:16:54, -37.854763, 77.524055, 150.68,  576.00, 0, 0, 2.98, 1
2018/12/05, 02:22:13, -37.854794, 77.523979, 160.34,  1080.00, 177, 0, 7.51, 
2018/12/05, 02:27:36, -37.854755, 77.524048, 149.07,  288.00, 354, 0, 7.45, 
2018/12/05, 02:32:54, -37.854786, 77.524040, 148.44,  1008.00, 0, 0, 3.52, 
2018/12/05, 02:38:17, -37.854755, 77.524101, 138.04,  900.00, 0, 0, 6.37, 
2018/12/05, 02:43:38, -37.854755, 77.524101, 141.50,  828.00, 0, 0, 0.00, 
2018/12/05, 02:48:56, -37.854725, 77.524132, 136.33,  684.00, 0, 0, 4.31, 
2018/12/05, 02:54:26, -37.854767, 77.524178, 122.68,  1008.00, 343, 0, 6.17, 
2018/12/05, 02:59:59, -37.854759, 77.524124, 128.28,  792.00, 218, 0, 4.82, 
2018/12/05, 03:06:57, -37.854755, 77.524048, 149.24,  72.00, 82, 0, 6.69, 
2018/12/05, 03:14:40, -37.854755, 77.524040, 152.00,  0.00, 0, 0, 0.70, 
2018/12/05, 03:19:50, -37.854786, 77.524048, 149.62,  0.00, 0, 0, 3.52, 
2018/12/05, 03:25:00, -37.854752, 77.524048, 147.09,  0.00, 0, 0, 3.78, 
2018/12/05, 03:30:11, -37.854748, 77.524055, 150.91,  0.00, 0, 0, 0.76, 
2018/12/05, 03:35:22, -37.854713, 77.524109, 148.69,  0.00, 0, 0, 6.13, 
2018/12/05, 03:40:34, -37.854733, 77.524071, 150.79,  0.00, 0, 0, 4.01, 
2018/12/05, 03:45:46, -37.854847, 77.523972, 156.62,  0.00, 0, 0, 15.37, 
2018/12/05, 03:51:01, -37.854790, 77.523933, 156.19,  828.00, 180, 0, 7.20, 
2018/12/05, 03:56:17, -37.854778, 77.524048, 143.96,  0.00, 0, 0, 10.18, 
2018/12/05, 04:01:31, -37.854809, 77.524010, 143.03,  0.00, 0, 0, 4.80, 
2018/12/05, 04:06:37, -37.854736, 77.524055, 147.18,  0.00, 0, 0, 9.03, 
2018/12/05, 04:11:43, -37.854759, 77.524071, 142.48,  0.00, 0, 0, 2.92, 
2018/12/05, 04:16:51, -37.854771, 77.524086, 141.15,  0.00, 0, 0, 1.87, 
2018/12/05, 04:22:00, -37.854725, 77.524101, 141.85,  0.00, 123, 0, 5.28, 
2018/12/05, 04:27:10, -37.854786, 77.524132, 144.99,  0.00, 357, 0, 7.31, 
2018/12/05, 04:32:20, -37.854744, 77.524078, 150.29,  0.00, 157, 0, 6.65, 
2018/12/05, 04:37:30, -37.854752, 77.524025, 150.29,  0.00, 0, 0, 4.74, 
2018/12/05, 04:42:41, -37.854721, 77.524155, 131.24,  0.00, 218, 0, 11.92, 
2018/12/05, 04:48:08, -37.854725, 77.524033, 145.03,  216.00, 190, 0, 10.72, 
2018/12/05, 04:54:18, -37.854797, 77.524002, 148.80,  468.00, 17, 0, 8.46, 
2018/12/05, 05:02:51, -37.854763, 77.524078, 143.50,  72.00, 146, 0, 7.67, 
2018/12/05, 05:12:54, -37.854778, 77.524040, 147.65,  432.00, 18, 0, 3.73, 
2018/12/05, 05:22:43, -37.854694, 77.524071, 134.67,  0.00, 19, 0, 9.73, 
2018/12/05, 05:32:05, -37.854630, 77.524101, 136.99,  0.00, 0, 0, 7.59, 
2018/12/05, 05:37:16, -37.854774, 77.524040, 147.80,  0.00, 0, 0, 16.88, 
2018/12/05, 05:42:27, -37.854729, 77.524071, 149.66,  0.00, 0, 0, 5.70, 
2018/12/05, 05:47:39, -37.854778, 77.524055, 150.87,  0.00, 0, 0, 5.63, 
2018/12/05, 05:52:50, -37.854820, 77.524025, 147.99,  0.00, 0, 0, 5.36, 
2018/12/05, 05:58:02, -37.854809, 77.524055, 151.28,  0.00, 0, 0, 2.90, 
2018/12/05, 06:03:17, -37.854782, 77.524025, 142.53,  0.00, 32, 0, 3.99, 
2018/12/05, 06:08:28, -37.854721, 77.524055, 138.95,  0.00, 0, 0, 7.28, 
2018/12/05, 06:13:40, -37.854710, 77.524086, 145.38,  0.00, 0, 0, 2.98, 
2018/12/05, 06:18:52, -37.854752, 77.524078, 145.51,  216.00, 0, 0, 4.72, 
2018/12/05, 06:24:04, -37.854729, 77.524040, 143.21,  0.00, 0, 0, 4.20, 
2018/12/05, 06:29:17, -37.854725, 77.524048, 152.10,  0.00, 0, 0, 0.83, 
2018/12/05, 06:34:31, -37.854713, 77.524055, 145.54,  396.00, 0, 0, 1.47, 
2018/12/05, 06:39:48, -37.854721, 77.524094, 147.88,  396.00, 0, 0, 3.54, 
2018/12/05, 06:45:08, -37.854740, 77.524033, 141.62,  144.00, 0, 0, 5.76, 
2018/12/05, 06:50:40, -37.854736, 77.524055, 138.82,  612.00, 88, 0, 1.98, 
2018/12/05, 06:56:19, -37.854774, 77.524055, 138.05,  504.00, 349, 0, 4.23, 
2018/12/05, 07:02:02, -37.854721, 77.524094, 147.30,  324.00, 43, 0, 6.82, 
2018/12/05, 07:08:44, -37.854759, 77.524086, 144.91,  0.00, 0, 0, 4.28, 
2018/12/05, 07:13:50, -37.854706, 77.524094, 151.31,  0.00, 0, 0, 5.94, 
2018/12/05, 07:18:57, -37.854733, 77.524094, 148.56,  0.00, 0, 0, 3.00, 
2018/12/05, 07:24:06, -37.854698, 77.524063, 147.94,  0.00, 0, 0, 4.75, 
2018/12/05, 07:29:16, -37.854649, 77.524078, 148.36,  0.00, 0, 0, 5.61, 
2018/12/05, 07:34:41, -37.854832, 77.524086, 138.59,  1656.00, 0, 0, 20.36, 
2018/12/05, 07:40:03, -37.854660, 77.524078, 139.19,  1368.00, 0, 0, 19.14, 
2018/12/05, 07:45:30, -37.854752, 77.524101, 140.46,  1080.00, 186, 0, 10.43, 
2018/12/05, 07:50:57, -37.854771, 77.524063, 146.82,  288.00, 115, 0, 3.95, 
2018/12/05, 07:57:10, -37.854755, 77.524078, 148.48,  1404.00, 37, 0, 2.21, 
2018/12/05, 08:04:04, -37.854755, 77.524033, 158.11,  0.00, 0, 0, 3.95, 
2018/12/05, 08:09:15, -37.854801, 77.524002, 164.26,  0.00, 188, 0, 5.79, 
2018/12/05, 08:14:26, -37.854595, 77.524132, 129.22,  0.00, 0, 0, 25.59, 
2018/12/05, 08:19:37, -37.854706, 77.524094, 144.85,  0.00, 0, 0, 12.79, 
2018/12/05, 08:24:49, -37.854733, 77.524055, 150.72,  0.00, 186, 0, 4.55, 
2018/12/05, 08:30:02, -37.854794, 77.524094, 160.99,  0.00, 181, 0, 7.60, 
2018/12/05, 08:35:15, -37.854736, 77.524033, 140.85,  0.00, 0, 0, 8.38, 
2018/12/05, 08:40:28, -37.854771, 77.524078, 165.56,  0.00, 39, 0, 5.55, 
2018/12/05, 08:45:40, -37.854725, 77.524063, 150.92,  0.00, 0, 0, 5.28, 
2018/12/05, 08:50:51, -37.854752, 77.524040, 153.58,  0.00, 108, 0, 3.62, 
2018/12/05, 08:56:01, -37.854710, 77.524055, 133.26,  0.00, 185, 0, 4.85, 
2018/12/05, 09:01:12, -37.854755, 77.524139, 156.57,  0.00, 0, 0, 8.91, 
2018/12/05, 09:06:24, -37.854763, 77.524109, 150.43,  0.00, 169, 0, 2.78, 
2018/12/05, 09:11:40, -37.854641, 77.524094, 138.33,  0.00, 4, 0, 13.63, 
2018/12/05, 09:17:24, -37.854691, 77.524086, 148.25,  648.00, 4, 0, 5.60, 
2018/12/05, 09:22:38, -37.854687, 77.524048, 152.65,  0.00, 22, 0, 3.37, 
2018/12/05, 09:27:52, -37.854710, 77.524063, 146.60,  0.00, 64, 0, 2.88, 
2018/12/05, 09:33:12, -37.854729, 77.524055, 152.74,  432.00, 36, 0, 2.23, 
2018/12/05, 09:38:32, -37.854702, 77.524063, 149.24,  864.00, 0, 0, 3.08, 
2018/12/05, 09:43:52, -37.854698, 77.524109, 141.17,  684.00, 0, 0, 4.06, 
2018/12/05, 09:49:13, -37.854774, 77.524063, 146.51,  900.00, 0, 0, 9.37, 
2018/12/05, 09:54:35, -37.854748, 77.524071, 148.80,  396.00, 10, 0, 2.98, 
2018/12/05, 09:59:55, -37.854721, 77.524063, 166.63,  720.00, 226, 0, 3.08, 
2018/12/05, 10:05:09, -37.854759, 77.524071, 159.96,  324.00, 9, 0, 4.28, 
2018/12/05, 10:10:16, -37.854729, 77.524071, 145.88,  432.00, 0, 0, 3.34, 
2018/12/05, 10:15:24, -37.854668, 77.524086, 139.52,  288.00, 0, 0, 6.91, 
2018/12/05, 10:20:37, -37.854794, 77.524063, 174.40,  288.00, 359, 0, 14.16, 
2018/12/05, 10:25:43, -37.854660, 77.524094, 137.37,  648.00, 0, 0, 15.15, 
2018/12/05, 10:31:01, -37.854633, 77.524078, 132.56,  504.00, 11, 0, 3.31, 
2018/12/05, 10:36:05, -37.854755, 77.524048, 153.51,  0.00, 22, 0, 13.82, 
2018/12/05, 10:41:07, -37.854633, 77.524086, 149.46,  0.00, 107, 0, 13.97, 
2018/12/05, 10:46:06, -37.854679, 77.524086, 144.33,  0.00, 0, 0, 5.11, 
2018/12/05, 10:51:06, -37.854671, 77.524071, 138.91,  0.00, 39, 0, 1.59, 
2018/12/05, 10:56:05, -37.854733, 77.524162, 141.37,  0.00, 187, 0, 10.55, 
2018/12/05, 11:01:30, -37.854771, 77.524071, 145.98,  252.00, 176, 0, 9.04, 
2018/12/05, 11:06:41, -37.854641, 77.524071, 138.43,  0.00, 42, 0, 14.46, 
2018/12/05, 11:11:52, -37.854748, 77.524071, 134.67,  0.00, 194, 0, 11.90, 
2018/12/05, 11:17:10, -37.854736, 77.524040, 137.55,  0.00, 27, 0, 3.03, 
2018/12/05, 11:22:32, -37.854725, 77.524063, 141.12,  0.00, 0, 0, 2.36, 
2018/12/05, 11:27:55, -37.854748, 77.524033, 143.16,  0.00, 146, 0, 3.67, 
2018/12/05, 11:33:21, -37.854683, 77.524025, 133.61,  0.00, 164, 0, 7.26, 
2018/12/05, 11:38:48, -37.854778, 77.524078, 156.59,  0.00, 31, 0, 11.54, 
2018/12/05, 11:44:14, -37.854710, 77.524071, 141.14,  828.00, 173, 0, 7.59, 
2018/12/05, 11:49:47, -37.854748, 77.524071, 137.01,  1260.00, 16, 0, 4.23, 
2018/12/05, 11:55:31, -37.854694, 77.524086, 141.17,  468.00, 9, 0, 6.15, 
2018/12/05, 12:00:51, -37.854679, 77.524033, 148.78,  0.00, 0, 0, 4.94, 
2018/12/05, 12:05:54, -37.854710, 77.524071, 145.92,  0.00, 204, 0, 4.80, 
2018/12/05, 12:10:54, -37.854774, 77.524055, 151.33,  0.00, 170, 0, 7.25, 
2018/12/05, 12:15:53, -37.854702, 77.524063, 142.56,  0.00, 359, 0, 8.04, 
2018/12/05, 12:20:52, -37.854801, 77.524078, 148.25,  0.00, 182, 0, 11.09, 
2018/12/05, 12:25:50, -37.854767, 77.524094, 153.05,  0.00, 206, 0, 4.03, 
2018/12/05, 12:30:48, -37.854752, 77.524033, 147.62,  0.00, 0, 0, 5.61, 
2018/12/05, 12:35:46, -37.854744, 77.524055, 145.06,  0.00, 191, 0, 2.13, 
2018/12/05, 12:40:43, -37.854687, 77.524071, 144.29,  0.00, 237, 0, 6.49, 
2018/12/05, 12:45:40, -37.854797, 77.524025, 145.50,  0.00, 193, 0, 12.88, 
2018/12/05, 12:50:38, -37.854633, 77.524094, 141.57,  0.00, 21, 0, 19.22, 
2018/12/05, 12:55:36, -37.854801, 77.524002, 150.62,  0.00, 222, 0, 20.35, 
2018/12/05, 13:00:36, -37.854671, 77.524086, 147.17,  0.00, 221, 0, 16.23, 
2018/12/05, 13:05:36, -37.854794, 77.524055, 146.60,  0.00, 0, 0, 13.95, 
2018/12/05, 13:10:35, -37.854622, 77.524078, 135.43,  0.00, 36, 0, 19.23, 
2018/12/05, 13:15:33, -37.854675, 77.524086, 140.58,  972.00, 9, 0, 5.94, 
2018/12/05, 13:20:31, -37.854652, 77.524071, 147.83,  1260.00, 12, 0, 2.88, 
2018/12/05, 13:25:32, -37.854656, 77.524094, 142.66,  0.00, 31, 0, 2.07, 
2018/12/05, 13:30:32, -37.854687, 77.524101, 150.34,  0.00, 24, 0, 3.50, 
2018/12/05, 13:35:37, -37.854767, 77.524132, 149.53,  0.00, 342, 0, 9.30, 
2018/12/05, 13:41:03, -37.854614, 77.524109, 133.37,  504.00, 191, 0, 17.13, 
2018/12/05, 13:46:15, -37.854683, 77.524071, 137.93,  0.00, 150, 0, 8.37, 
2018/12/05, 13:51:24, -37.854683, 77.524055, 136.63,  0.00, 17, 0, 1.40, 
2018/12/05, 13:56:32, -37.854645, 77.524063, 132.36,  0.00, 181, 0, 4.28, 
2018/12/05, 14:01:44, -37.854794, 77.524132, 155.07,  0.00, 176, 0, 17.64, 
2018/12/05, 14:06:58, -37.854706, 77.524071, 141.40,  0.00, 333, 0, 11.15, 
2018/12/05, 14:12:04, -37.854813, 77.524139, 158.69,  0.00, 176, 0, 13.31, 
2018/12/05, 14:17:07, -37.854767, 77.524094, 145.17,  0.00, 0, 0, 6.46, 
