Iter	HR	R.cor
89	50	-0.0380251319472859
89	90	-0.0973233609846087
90	50	-0.0809962628320883
90	90	-0.170878083707942
91	50	-0.090481957727619
91	90	-0.116889516827705
92	50	-0.0830867441129836
92	90	-0.0971660391230578
93	50	-0.135870135280443
93	90	-0.121473311172782
94	50	-0.0594592060450678
94	90	-0.0909878073350138
95	50	-0.064464258270381
95	90	-0.114192656044889
96	50	0.0837125675905908
96	90	-0.0182837504282276
97	50	-0.0393151521549622
97	90	-0.0794663733057639
98	50	-0.0503666383742066
98	90	-0.101538167996806
99	50	0.0203965530575002
99	90	-0.0813118250500585
100	50	-0.0592997166381674
100	90	-0.094100142243407
101	50	-0.145771183171658
101	90	-0.147897979931521
102	50	-0.0229425610537497
102	90	-0.055499789879245
103	50	-0.146655597053096
103	90	-0.152725748286851
104	50	-0.0419432142232169
104	90	-0.0806840582259747
105	50	-0.0790945314378724
105	90	-0.114459923287181
106	50	-0.0341723941429591
106	90	-0.062477871279435
107	50	-0.0459544810878098
107	90	-0.117022227935214
108	50	0.0351401602368102
108	90	-0.0671213322891001
109	50	-0.170894785685562
109	90	-0.142522733055171
110	50	0.0131188457609214
110	90	-0.0954373865746705
111	50	-0.181341502916538
111	90	-0.141384156970188
112	50	-0.0709223681557991
112	90	-0.0952183068047557
113	50	-0.176246276621402
113	90	-0.167304358207057
114	50	-0.013603608439687
114	90	-0.0822055528641738
115	50	0.0133847252286688
115	90	-0.0579648700395932
116	50	-0.103727575966246
116	90	-0.127095067196973
117	50	0.00673801729195706
117	90	-0.0122797129877489
118	50	-0.174854987110574
118	90	-0.162248543244028
119	50	-0.0909156496821736
119	90	-0.10659121512112
120	50	-0.0709503741298691
120	90	-0.117184096993299
121	50	-0.0458260810456427
121	90	-0.0410701352882171
122	50	-0.0338789496607531
122	90	-0.106575613317739
123	50	-0.109802078102771
123	90	-0.153161012805331
124	50	-0.0969201646725723
124	90	-0.134378679284123
125	50	0.0969911993106117
125	90	0.0315074200803382
126	50	-0.038522431169158
126	90	-0.126949106503332
127	50	-0.0277613213799891
127	90	-0.0536582680009809
128	50	-0.137400174652398
128	90	-0.132333127094988
129	50	-0.0342060924101335
129	90	-0.0936462588182771
130	50	-0.00730378616984992
130	90	-0.0267263373778416
131	50	-0.106314922018177
131	90	-0.170218743391859
132	50	-0.143630656975536
132	90	-0.149660821389667
133	50	-0.141215638246083
133	90	-0.143333405444165
134	50	-0.0491046869105353
134	90	-0.0708755211732189
135	50	0.00373607592146923
135	90	-0.00864512590299682
136	50	0.0726317548680052
136	90	-0.0222156707943793
137	50	-0.021345098500492
137	90	-0.0677238716510829
138	50	-0.0492377617643559
138	90	-0.0685318496776825
139	50	-0.0895051388615037
139	90	-0.107380417348639
140	50	-0.10497255635934
140	90	-0.157958121590385
141	50	-0.178949733888066
141	90	-0.13217180799357
142	50	0.0149900026361261
142	90	-0.0445940371382315
143	50	-0.0362721452073784
143	90	-0.0537640468698457
144	50	-0.0662045923394049
144	90	-0.0548742642220863
145	50	-0.188547793399939
145	90	-0.14963506277992
146	50	-0.127278134434739
146	90	-0.10511014168618
147	50	-0.0440565758093275
147	90	-0.0631288379084273
148	50	-0.113127789857698
148	90	-0.114163626680993
149	50	-0.0939854780694472
149	90	-0.0861609405714674
150	50	-0.147905271909404
150	90	-0.12581467232355
151	50	-0.0250818272742695
151	90	-0.0427197372469462
152	50	-0.126684843155223
152	90	-0.130683721367734
153	50	-0.0536173193547927
153	90	-0.0567619379489434
154	50	0.0336010948538564
154	90	-0.0196346729592793
155	50	-0.000631574099986437
155	90	-0.103884511498744
156	50	0.0139671408370008
156	90	-0.0484368523810936
157	50	-0.0380306373242059
157	90	-0.0844167372881759
158	50	-0.0937216625602016
158	90	-0.105423431817566
159	50	0.0784748525709532
159	90	-0.0217813872973141
160	50	-0.147575871599828
160	90	-0.140660252208654
161	50	-0.169983234045183
161	90	-0.182928387501151
162	50	0.0548129627746032
162	90	-0.0422273406630167
163	50	-0.0665051523197943
163	90	-0.104805529100747
164	50	-0.143196281188807
164	90	-0.12385112699094
165	50	-0.0381959437305861
165	90	-0.0638135156983351
166	50	-0.127589205703636
166	90	-0.161331735836966
167	50	0.0260110745498258
167	90	-0.0260656289871323
168	50	-0.121697408798685
168	90	-0.138656784569248
169	50	-0.113682161906702
169	90	-0.119119649400237
170	50	-0.000372826743543211
170	90	-0.041428409685279
171	50	-0.0161517083902752
171	90	-0.0989045522446654
172	50	-0.113249087852615
172	90	-0.134447388443583
173	50	0.025959600220584
173	90	-0.0404704382605247
174	50	-0.0752732845231819
174	90	-0.113834302240909
175	50	-0.0109566062671055
175	90	-0.0364632300297855
176	50	-0.0586730229851371
176	90	-0.0640724771794033
177	50	-0.0989337073846192
177	90	-0.161008732473504
178	50	-0.0593015471335524
178	90	-0.102595497999343
179	50	-0.090816432697177
179	90	-0.119168931385025
180	50	-0.146954487764399
180	90	-0.117722016839488
181	50	-0.0589452003292243
181	90	-0.144887306418452
182	50	-0.0722937355393613
182	90	-0.126637316144608
183	50	-0.07250198254857
183	90	-0.134591545606589
184	50	0.0114598626357441
184	90	-0.0469678957459168
185	50	-0.102290708576041
185	90	-0.085239002519536
186	50	-0.0207557604902976
186	90	-0.116764805125389
187	50	0.0102012137284022
187	90	-0.0705094796429344
188	50	-0.239865290326939
188	90	-0.221789336939071
189	50	-0.123111032865862
189	90	-0.179924896404145
190	50	-0.171023007039539
190	90	-0.14111732266497
191	50	-0.041484380895924
191	90	-0.0755909552850939
192	50	-0.209050705246482
192	90	-0.173378721309528
193	50	-0.102108280284354
193	90	-0.0927863930848556
194	50	-0.0915009357924179
194	90	-0.0996529178651417
195	50	-0.0532871673874964
195	90	-0.128045205982201
196	50	-0.165726610166205
196	90	-0.15475232647629
197	50	-0.183271235977785
197	90	-0.123070100761948
198	50	0.0326209258758722
198	90	0.000621366510350556
199	50	-0.0421274136339506
199	90	-0.0764304472514187
200	50	-0.176455595973967
200	90	-0.153968527977522
201	50	0.0190206115579335
201	90	-0.0147821810593406
202	50	-0.191853843174353
202	90	-0.189402354931208
203	50	-0.0120716088225988
203	90	-0.0440083231645069
204	50	-0.0970335383950689
204	90	-0.125389760499374
205	50	-0.0318952309335844
205	90	-0.0503019143152664
206	50	-0.11941413067007
206	90	-0.113705856769694
207	50	-0.0487841084233023
207	90	-0.063086894263693
208	50	-0.114129731424098
208	90	-0.155683200349784
209	50	-0.175799802317166
209	90	-0.152377393511121
210	50	-0.071141027880558
210	90	-0.100734734756763
211	50	-0.0278424019327691
211	90	-0.134757479559036
212	50	-0.189649674122904
212	90	-0.169476437569029
213	50	-0.171885527760691
213	90	-0.138035487105002
214	50	-0.0814349648196016
214	90	-0.0772575339036934
215	50	-0.0930925933752272
215	90	-0.0916175532941244
216	50	-0.0614454918050954
216	90	-0.0839545489963969
217	50	-0.0132201231144858
217	90	-0.0322102649776982
218	50	-0.0797849296196542
218	90	-0.0849237507599156
219	50	0.0131773594007868
219	90	-0.0232562692894994
220	50	-0.0650212813243523
220	90	-0.0794676006518642
221	50	0.0734226335308557
221	90	-0.0380157452876696
222	50	-0.134701387383813
222	90	-0.133807061006015
223	50	-0.119428850827862
223	90	-0.140044657474086
224	50	-0.107136527801046
224	90	-0.0970741892625124
225	50	0.0339685509578497
225	90	-0.0527569316946725
226	50	-0.0292887233102789
226	90	-0.110579484732654
227	50	-0.10215490352166
227	90	-0.107447263932083
228	50	-0.0398603316704576
228	90	-0.115013483860739
229	50	-0.100407998936895
229	90	-0.14083285434699
230	50	-0.102900394892326
230	90	-0.139804021114437
231	50	-0.0964422237568635
231	90	-0.0848035944295513
232	50	-0.0381938287275307
232	90	-0.071067431048339
233	50	-0.00380268870223381
233	90	-0.0348246958750845
234	50	-0.104848702970657
234	90	-0.125152115641607
235	50	0.0633605017121464
235	90	-0.011878578700027
236	50	-0.143911912027646
236	90	-0.125078192345444
237	50	-0.193593960976799
237	90	-0.168481556792737
238	50	-0.0760355484844863
238	90	-0.0470269748229873
239	50	0.00145006374548772
239	90	-0.0734010250312019
240	50	-0.100917128848258
240	90	-0.142319384440566
241	50	-0.060355820763353
241	90	-0.113680249854131
242	50	-0.036085290295121
242	90	-0.100502381988978
243	50	-0.101890825838335
243	90	-0.15500925104786
244	50	0.0239531638560048
244	90	-0.040896589598069
245	50	-0.112179610382379
245	90	-0.0968075533909999
246	50	-0.134018328186357
246	90	-0.131184611969067
247	50	0.00823739229798206
247	90	-0.0479530076354474
248	50	-0.14994603797384
248	90	-0.165679899149783
249	50	-0.0897598125578683
249	90	-0.108704040656588
250	50	-0.0556730545950636
250	90	-0.0827321125787081
251	50	-0.067510525701445
251	90	-0.12102861147742
252	50	-0.115142319727438
252	90	-0.14057538274841
253	50	-0.0812838307555057
253	90	-0.153412985767663
254	50	-0.0489148313755769
254	90	-0.105607209250367
255	50	-0.0947503134908566
255	90	-0.113665923664197
256	50	-0.207856788178193
256	90	-0.19160882231652
257	50	-0.0079288380056013
257	90	-0.0231108707377597
258	50	-0.0844930096001214
258	90	-0.130230639783998
259	50	-0.0481574501595916
259	90	-0.0610853510760486
260	50	-0.10871894264429
260	90	-0.105664246568009
261	50	-0.0791831502605086
261	90	-0.0744844187437245
262	50	-0.0166733400068455
262	90	-0.0393540390431852
263	50	0.015508189207302
263	90	-0.0699287605212733
264	50	0.0210631141280264
264	90	-0.0474662798967053
265	50	-0.176418078676543
265	90	-0.169381726148579
266	50	-0.0119832827224829
266	90	-0.0737545452450427
267	50	-0.0557333991790189
267	90	-0.10540280657636
268	50	-0.155559985916088
268	90	-0.152187617632788
269	50	0.00130830648678785
269	90	-0.0325556650985514
270	50	-0.231305313505031
270	90	-0.206725401461532
271	50	-0.026567196051274
271	90	-0.0331787925868879
272	50	-0.0667751450915185
272	90	-0.106452761179997
273	50	-0.0576202455740222
273	90	-0.0424963307692992
274	50	-0.0906401492112643
274	90	-0.111280701807222
275	50	-0.089591971126401
275	90	-0.124026072531408
276	50	-0.120603374723614
276	90	-0.113080920623495
277	50	-0.0711084166132758
277	90	-0.102324874866548
278	50	0.0157020689483651
278	90	-0.0540684138188103
279	50	0.0378170536036363
279	90	-0.010214108435026
280	50	-0.0665806383293513
280	90	-0.0831849087000174
281	50	-0.0859829606889583
281	90	-0.0944546312646061
282	50	0.0577227291980687
282	90	-0.0318375254875321
283	50	-0.044041839196447
283	90	-0.128925485255834
284	50	-0.149949171716609
284	90	-0.189106217730824
285	50	-0.0951853395527957
285	90	-0.134838632852449
286	50	-0.0885100091378524
286	90	-0.102405232990093
287	50	-0.118433431765387
287	90	-0.128379267096767
288	50	-0.16140047032212
288	90	-0.158158905476434
289	50	-0.115541323792875
289	90	-0.142030946850181
290	50	-0.0978973445782222
290	90	-0.128641831850859
291	50	0.0418798520719918
291	90	-0.0536227118218548
292	50	-0.116377449333882
292	90	-0.115687336860816
293	50	-0.134185386620405
293	90	-0.0993972432000996
294	50	-0.143143088336208
294	90	-0.203204110584029
295	50	-0.0647739686951083
295	90	-0.0635165178779334
296	50	-0.0523258971301238
296	90	-0.0680651216919992
297	50	-0.0670018868682495
297	90	-0.095704979732857
298	50	-0.0366513489770617
298	90	-0.0469503285325635
299	50	0.0508614111860166
299	90	-0.0188857920954464
300	50	-0.0608237449432528
300	90	-0.0815174014871194
301	50	-0.0311783973214188
301	90	-0.0704648219436582
302	50	-0.0882782135498536
302	90	-0.136935010083154
303	50	-0.0410504429424437
303	90	-0.14920804249616
304	50	-0.0867801801349443
304	90	-0.075486272565908
305	50	-0.0726877131025555
305	90	-0.116904685203701
306	50	0.0697907395109812
306	90	-0.0382024755835133
307	50	-0.0790934515360552
307	90	-0.123398407528515
308	50	-0.0223339427609836
308	90	-0.133181379818901
309	50	0.0266639807733732
309	90	-0.0606678381513065
310	50	-0.0298585238962463
310	90	-0.0543751247819217
311	50	-0.0794479910264209
311	90	-0.0585420523096767
312	50	-0.118241722944524
312	90	-0.144411254639679
313	50	-0.0447628989098989
313	90	-0.0718796271365846
314	50	-0.171167017036178
314	90	-0.162660129906208
315	50	-0.066617823234398
315	90	-0.143018629253578
316	50	-0.0586463478351424
316	90	-0.0985940488017457
317	50	-0.179972761402314
317	90	-0.189533038409528
318	50	-0.196305738329734
318	90	-0.16964157312451
319	50	-0.172155421677242
319	90	-0.14390660578683
320	50	-0.0174229195292544
320	90	-0.0772191850470377
321	50	-0.053848683659257
321	90	-0.0537020506779168
322	50	0.0159308650842992
322	90	-0.0701452818568546
323	50	-0.0790499431224908
323	90	-0.100994984005616
324	50	-0.12154280234733
324	90	-0.136399822877962
325	50	-0.0109412351010648
325	90	-0.0525782524968049
326	50	-0.0966167850905224
326	90	-0.0988200754626788
327	50	-0.179766209442068
327	90	-0.183210023839301
328	50	-0.0694061356882396
328	90	-0.155092498889918
329	50	-0.0487769606761694
329	90	-0.0940226597751015
330	50	-0.146087527606316
330	90	-0.139620385652361
331	50	-0.15565226344879
331	90	-0.159878733320417
332	50	-0.143550906388558
332	90	-0.120428129246576
333	50	-0.0817925463736616
333	90	-0.0599633690916202
334	50	-0.0160871612430603
334	90	-0.0805499445326884
335	50	-0.117195481021045
335	90	-0.115537602852266
336	50	-0.0830163541634934
336	90	-0.100819914932735
337	50	0.0471933504018512
337	90	-0.0526451499790796
338	50	-0.0494272872204956
338	90	-0.10651381670851
339	50	-0.0888844727026542
339	90	-0.0933588092822984
340	50	-0.0542350457196833
340	90	-0.0916397874573891
341	50	-0.156937538513906
341	90	-0.127813602361231
342	50	-0.0138075473573208
342	90	-0.0593135110894933
343	50	-0.0873844981561029
343	90	-0.0827523340017164
344	50	-0.037516621708772
344	90	-0.0670310398851225
345	50	-0.058335254067664
345	90	-0.114082118915881
346	50	-0.0653778146227731
346	90	-0.073874630602506
347	50	0.0102600846061025
347	90	-0.0690352807625482
348	50	-0.0596735444464732
348	90	-0.091068699407417
349	50	-0.0929208189022481
349	90	-0.112803836468796
350	50	0.0118911920020466
350	90	-0.0442535373410922
351	50	-0.155066352129678
351	90	-0.189978346567153
352	50	-0.099627147452471
352	90	-0.154828654512431
353	50	-0.109460111626555
353	90	-0.140024118625505
354	50	0.0208512427381361
354	90	-0.0160966677541168
355	50	-0.12217262395457
355	90	-0.130288895195096
356	50	-0.124875498749248
356	90	-0.162107847474873
357	50	-0.0441561921326763
357	90	-0.0663141975711026
358	50	-0.00348250966993818
358	90	-0.0435618726128653
359	50	0.0329738884768445
359	90	-0.0388739137486446
360	50	-0.13749272759041
360	90	-0.116809888841492
361	50	-0.00866048225751672
361	90	-0.0844586425014944
362	50	-0.150130354782657
362	90	-0.147364045641625
363	50	-0.0735682265263329
363	90	-0.0812524142022824
364	50	-0.06984717906039
364	90	-0.132047043230595
365	50	-0.115160169855384
365	90	-0.13253403515118
366	50	0.0143497111249176
366	90	-0.0331345062229093
367	50	0.0353020447503845
367	90	-0.048110252702119
368	50	-0.0497805064447439
368	90	-0.108151572949817
369	50	-0.00220185691900666
369	90	-0.0575993227006482
370	50	-0.101101241540571
370	90	-0.088999587816334
371	50	-0.195595199660323
371	90	-0.165862884695006
372	50	-0.0571631079054421
372	90	-0.115930844149768
373	50	-0.121622228381
373	90	-0.143088533592705
374	50	-0.16302948039345
374	90	-0.12756509037053
375	50	-0.102737293750017
375	90	-0.150931979918212
376	50	-0.0550241010551019
376	90	-0.0552082975999187
377	50	-0.12513508140681
377	90	-0.122389809703019
378	50	-0.18467624421057
378	90	-0.1799409717232
379	50	-0.0796551543423431
379	90	-0.125880297311396
380	50	-0.120611636303143
380	90	-0.10184973773867
381	50	0.0157906377710559
381	90	-0.0710738293147655
382	50	-0.0360883988440931
382	90	-0.0920644432610728
383	50	-0.170916230055156
383	90	-0.16733359970271
384	50	-0.0989115697583652
384	90	-0.109177785063034
385	50	-0.135496229776219
385	90	-0.105492901189923
386	50	-0.0428217325227475
386	90	-0.0901717701916662
387	50	-0.0480981258794817
387	90	-0.0346799654945255
388	50	-0.170798868757544
388	90	-0.134037943696146
389	50	0.0248516703175153
389	90	-0.047168993735267
390	50	-0.116068612153685
390	90	-0.11325544673712
391	50	-0.0957662114133637
391	90	-0.0711710427773787
392	50	-0.0990149162858555
392	90	-0.130307725937841
393	50	-0.116273551205402
393	90	-0.149296905050931
394	50	-0.129190432450083
394	90	-0.151499992204705
395	50	-0.0776583066050284
395	90	-0.0469192703979934
396	50	-0.0556629226769847
396	90	-0.10050233512746
397	50	-0.0538171984407046
397	90	-0.0932013686054455
398	50	-0.0785679797594446
398	90	-0.124781604732872
399	50	-0.134144088169074
399	90	-0.180737251412055
400	50	-0.132476930418221
400	90	-0.12680702822364
401	50	-0.204177595206568
401	90	-0.193940948560569
402	50	-0.0591542105559877
402	90	-0.0807799472586637
403	50	0.0783102677389241
403	90	-0.0172847794143407
404	50	-0.100793269635349
404	90	-0.0949342970391982
405	50	-0.198089490174981
405	90	-0.205239479007534
406	50	-0.14909683321025
406	90	-0.164592641678286
407	50	-0.11993065994349
407	90	-0.143739984026505
408	50	-0.173024563070205
408	90	-0.158877020441678
409	50	-0.0760468737233267
409	90	-0.0923678352994769
410	50	-0.109925375411698
410	90	-0.144742721126981
411	50	-0.0786728725373497
411	90	-0.088653368843289
412	50	-0.16568678306877
412	90	-0.154782744434887
413	50	-0.0956243591187151
413	90	-0.105853402865302
414	50	-0.0519993480592132
414	90	-0.146556978841919
415	50	-0.088393980328473
415	90	-0.116880585325442
416	50	-0.0773892965708431
416	90	-0.105207772505931
417	50	-0.0144990409180849
417	90	-0.0768414452171242
418	50	-0.15147498639024
418	90	-0.117356689726597
419	50	-0.0122301646412751
419	90	-0.0703009612587473
420	50	-0.080225976918322
420	90	-0.14931509568236
421	50	-0.0479914435737537
421	90	-0.0722650006987905
422	50	-0.130643541304953
422	90	-0.165018879250528
423	50	-0.0427763532526034
423	90	-0.0795863136512433
424	50	-0.0630880942571354
424	90	-0.0847272269137385
425	50	-0.0642418247532348
425	90	-0.160865229167197
426	50	-0.0710833538088795
426	90	-0.117065876631336
427	50	-0.122017572524467
427	90	-0.12377042398029
428	50	-0.108266853697127
428	90	-0.113856713210558
429	50	-0.0100110461444071
429	90	-0.0487969848245212
430	50	0.0162746330045226
430	90	0.0136126274174364
431	50	-0.181890868405391
431	90	-0.168265217199107
432	50	-0.0387361320184322
432	90	-0.0957898778879443
433	50	-0.0678131162775764
433	90	-0.103322072525051
434	50	-0.037943042372003
434	90	-0.0978730060564554
435	50	-0.0382328278449998
435	90	-0.0919207340974285
436	50	-0.0810010496497103
436	90	-0.125786024055367
437	50	-0.168369734750465
437	90	-0.153631097091879
438	50	-0.167828360227447
438	90	-0.229280203555396
439	50	0.00586273527303246
439	90	-0.0370461551623869
440	50	-0.0925187084019429
440	90	-0.0803695157545937
441	50	-0.0393842216070206
441	90	-0.0916852467529697
442	50	0.0388686944984463
442	90	-0.0165437276882201
443	50	-0.21194803914456
443	90	-0.197648693866894
444	50	-0.0851000782145319
444	90	-0.122588438618445
445	50	-0.0941418414752621
445	90	-0.105194476342865
446	50	-0.0885895282567779
446	90	-0.0951418110143943
447	50	-0.104736862172461
447	90	-0.101126553353803
448	50	-0.140685512853429
448	90	-0.122142309158695
449	50	-0.161749569935959
449	90	-0.17308192595217
450	50	-0.17080651383921
450	90	-0.162963878811339
451	50	-0.129822221253321
451	90	-0.110104820376978
452	50	0.0381067127918042
452	90	-0.0951204250121447
453	50	-0.00891100495865858
453	90	-0.0561768951382193
454	50	0.0256722716576654
454	90	-0.0745709011405953
455	50	-0.143327423608926
455	90	-0.130671181540575
456	50	0.0657966507616948
456	90	-0.0731816564058573
457	50	-0.0907106081210922
457	90	-0.1215959951225
458	50	0.0260631827735148
458	90	-0.0862157257113449
459	50	-0.0267621285793606
459	90	-0.0903228990285329
460	50	-0.160653945846386
460	90	-0.172744643289731
461	50	-0.109667725524334
461	90	-0.170873838656369
462	50	-0.11459343837266
462	90	-0.0944805962739723
463	50	-0.0566011371921365
463	90	-0.115073720029656
464	50	-0.14259254995894
464	90	-0.145388035751641
465	50	0.00329089661236069
465	90	-0.0294885106411269
466	50	0.032806242198746
466	90	-0.0413076757857495
467	50	0.0180764011597512
467	90	-0.103904582997003
468	50	-0.0978617928341844
468	90	-0.132487535393972
469	50	-0.0566727106147674
469	90	-0.123706915391633
470	50	-0.0639620981798223
470	90	-0.0531938740810179
471	50	-0.0914126050790699
471	90	-0.0984748340896614
472	50	-0.0912389141134097
472	90	-0.117647163060247
473	50	-0.132213111465534
473	90	-0.15653271068747
474	50	-0.0796767362923143
474	90	-0.0881952778289184
475	50	-0.110021685283164
475	90	-0.137169279773895
476	50	-0.12036248785682
476	90	-0.162422918406377
477	50	-0.0838542565782725
477	90	-0.0955287804494532
478	50	-0.16404122036154
478	90	-0.175220270478172
479	50	-0.0475993456096086
479	90	-0.0828083589605217
480	50	-0.104823942049493
480	90	-0.125596753333829
481	50	0.008574175034993
481	90	-0.0641435610161853
482	50	-0.0235332976651142
482	90	-0.087855137403829
483	50	-0.0607989382446774
483	90	-0.115487891700812
484	50	-0.0465124427098869
484	90	-0.111604741462065
485	50	-0.145620936833036
485	90	-0.141499982598733
486	50	0.02400622470858
486	90	-0.0510122738558441
487	50	-0.104027350014094
487	90	-0.131773129954124
488	50	-0.147800588603929
488	90	-0.159360105621084
489	50	0.0505844962728244
489	90	-0.0460683313231076
490	50	-0.160398072219567
490	90	-0.130831526195909
491	50	-0.151444863320863
491	90	-0.159442559054153
492	50	-0.00761122225478415
492	90	-0.0307326187079433
493	50	-0.056132438929401
493	90	-0.0744927104752277
494	50	-0.0715898900984203
494	90	-0.126164301256942
495	50	-0.15767906285974
495	90	-0.128000337765134
496	50	-0.0716106022122445
496	90	-0.105460072892678
497	50	0.0363455289313182
497	90	-0.0400262368494879
498	50	-0.134344608787422
498	90	-0.106012532483569
499	50	-0.106410129924663
499	90	-0.180622310468131
500	50	-0.0443625583747184
500	90	-0.0390073676567543
501	50	-0.0344378634350574
501	90	-0.0915746566704923
502	50	-0.0844970129148461
502	90	-0.0834395435146076
503	50	0.024553915879503
503	90	-0.110566872148871
504	50	-0.0809038718566664
504	90	-0.0823628259880459
505	50	-0.073712974211306
505	90	-0.0786788433027875
506	50	-0.0115618451004208
506	90	-0.0576197885075561
507	50	0.0141513152842459
507	90	0.0153194455712695
508	50	-0.0587458459505349
508	90	-0.0989721965956832
509	50	-0.0784729287229593
509	90	-0.116175828610021
510	50	0.0208496358219346
510	90	-0.0367285705984396
511	50	-0.153892383626592
511	90	-0.142421974496748
512	50	-0.122005972666448
512	90	-0.0914820567116413
513	50	-0.036536846341855
513	90	-0.0431116357026409
514	50	-0.0123837208722797
514	90	-0.0445278381678671
515	50	-0.159937224879338
515	90	-0.15909226766253
516	50	-0.000490408740242417
516	90	-0.0746202812507039
517	50	-0.0625781556738634
517	90	-0.126192967017544
518	50	-0.127535743495157
518	90	-0.122231898336389
519	50	-0.112855359489951
519	90	-0.0941422812692752
520	50	0.0337194778500901
520	90	-0.0555186573799742
521	50	0.0108992782074769
