Iter	HR	R.cor
39	90	-0.0330418139888801
40	50	-0.022006265930181
40	90	-0.00740096676305849
41	50	-0.0571465667920097
41	90	-0.0537600905747757
42	50	-0.186571909355141
42	90	-0.139511639708298
43	50	-0.0825054170199386
43	90	-0.0962304441446852
44	50	-0.190962833713502
44	90	-0.135885443047745
45	50	0.050016566127794
45	90	0.0250216541371291
46	50	-0.0863351511849778
46	90	-0.0520979795411845
47	50	-0.159506057300394
47	90	-0.0908293858522021
48	50	-0.128879054446956
48	90	-0.0956632060932508
49	50	-0.0407246930198552
49	90	-0.0487805290575639
50	50	-0.0424207272893545
50	90	-0.0277860785666763
51	50	-0.0152250150418977
51	90	-0.00247008519300195
52	50	0.00210869857246092
52	90	-0.0186962136764421
53	50	0.0198410230713736
53	90	0.0284640756744004
54	50	0.00530013080849216
54	90	-0.00317398541637009
55	50	-0.0719925094665808
55	90	-0.0721232826889274
56	50	-0.0101048770364638
56	90	-0.0206252137326446
57	50	-0.175341494887201
57	90	-0.118936229710829
58	50	-0.157180017634928
58	90	-0.158151594241142
59	50	-0.247697910316764
59	90	-0.165823080458621
60	50	0.0464445222618996
60	90	0.017091349184275
61	50	-0.233179969421506
61	90	-0.147817077966117
62	50	-0.0269330908825439
62	90	-0.0403022661062728
63	50	-0.0173010166560288
63	90	-0.0245464755216068
64	50	-0.156536075516937
64	90	-0.147200809552778
65	50	0.111941565327998
65	90	0.0432249194070489
66	50	-0.0406854690545936
66	90	-0.0417818112615906
67	50	-0.231276515279399
67	90	-0.145854165963395
68	50	-0.143490780302714
68	90	-0.116262904318419
69	50	0.0147036354413355
69	90	0.0202444766226856
70	50	-0.0872769505220906
70	90	-0.0638103583036487
71	50	-0.110869226699202
71	90	-0.0495229448202964
72	50	-0.0803476660952142
72	90	-0.0385813731721854
73	50	-0.15689859927163
73	90	-0.133303834811953
74	50	-0.125986946929799
74	90	-0.0849381866915156
75	50	-0.12396838133134
75	90	-0.0924653145905043
76	50	0.0262571294232749
76	90	-0.0150318073019431
77	50	0.0450109065217566
77	90	0.024033908060781
78	50	0.0531572070472093
78	90	-0.0187741158875885
79	50	0.0018035506052633
79	90	0.0141916472996363
80	50	0.0355217276681553
80	90	0.0234999403786256
81	50	-0.0700202826695215
81	90	-0.07238531122542
82	50	-0.12247933560917
82	90	-0.0871803717528934
83	50	-0.0380933416676429
83	90	-0.0292882377393555
84	50	-0.118391518009597
84	90	-0.0467207310857052
85	50	-0.110009859968011
85	90	-0.0774529725866069
86	50	0.0142355982554818
86	90	-0.00202122202741968
87	50	-0.0424550992769308
87	90	-0.0199527557923792
88	50	-0.201386134372223
88	90	-0.119928366211085
89	50	-0.0123090325248966
89	90	-0.0321677225088974
90	50	-0.101083263581622
90	90	-0.0746474222792318
91	50	-0.133473528030455
91	90	-0.106469878913029
92	50	-0.0954386626712312
92	90	-0.0844775809613108
93	50	-0.0836030568338106
93	90	-0.0652512257968134
94	50	0.0182864181589105
94	90	-0.0243391233812817
95	50	-0.100511312308365
95	90	-0.0689872964776884
96	50	0.0864384660601873
96	90	0.0441453704491394
97	50	-0.0904199128731037
97	90	-0.03004886389688
98	50	-0.134347738097331
98	90	-0.107464205246196
99	50	-0.203617770290248
99	90	-0.169940796068998
100	50	-0.0453637946602236
100	90	-0.0170755359342042
101	50	0.0332266082551375
101	90	0.0157501250372854
102	50	-0.0978626059700587
102	90	-0.0713211797119857
103	50	-0.130393359955095
103	90	-0.0705590293520262
104	50	0.0810419529767967
104	90	0.0217342648620605
105	50	0.0218928675404541
105	90	-0.0166403258268435
106	50	-0.23660274060642
106	90	-0.194236170723041
107	50	-0.049454501353595
107	90	-0.0305211074520191
108	50	-0.0229615167565934
108	90	-0.00283051412532545
109	50	-0.0670983682455553
109	90	-0.0608048010346852
110	50	-0.0730386057346162
110	90	-0.0834934153502093
111	50	0.0101280495658608
111	90	0.0361831834326147
112	50	0.0200876258890482
112	90	0.0041128018103725
113	50	0.0296670824977515
113	90	-0.0091298687065717
114	50	-0.0659375385263124
114	90	-0.0300493061521504
115	50	-0.111260058038228
115	90	-0.107024633559312
116	50	-0.0410291330187523
116	90	-0.0310632004804359
117	50	0.00621328229297136
117	90	0.0240029927296924
118	50	-0.101645074003804
118	90	-0.0902918399672027
119	50	-0.19925425277561
119	90	-0.1447718815694
120	50	-0.223058684114998
120	90	-0.13576342457958
121	50	-0.00556320216036778
121	90	-0.00178966565084255
122	50	-0.00368953204590185
122	90	0.00420718493164045
123	50	-0.063797606812605
123	90	-0.0288901872330542
124	50	-0.0200055339929476
124	90	-0.0296343924403852
125	50	-0.0644600919120204
125	90	-0.042300686167339
126	50	-0.0672145314520269
126	90	-0.048461379046206
127	50	-0.0278919173082244
127	90	-0.0270784883935676
128	50	-0.032704463660332
128	90	-0.0139639263225108
129	50	-0.0775378759005705
129	90	-0.0891433510163917
130	50	-0.0077044601443126
130	90	-0.0451829138491692
131	50	0.0256097384478764
131	90	0.0412221468169121
132	50	-0.0837067183106095
132	90	-0.042218308835643
133	50	-0.284670949941457
133	90	-0.16148922360675
134	50	-0.188377704080313
134	90	-0.177470806222679
135	50	-0.1071441759497
135	90	-0.0754734680667007
136	50	-0.0580706630802901
136	90	-0.0893258033893426
137	50	-0.0912478031706067
137	90	-0.0979389796422743
138	50	-0.00907376487398149
138	90	-0.00219557756483681
139	50	-0.146193800591337
139	90	-0.0693025471939119
140	50	0.0203311651718081
140	90	-0.0195172508120603
141	50	-0.0373706785207299
141	90	-0.0397355665685459
142	50	0.0364645825119321
142	90	0.0232490238945499
143	50	-0.0473799701604945
143	90	-0.0136059812776688
144	50	-0.26091998675682
144	90	-0.204021230354198
145	50	-0.137094850316089
145	90	-0.0944557226199728
146	50	0.0231833709800021
146	90	0.00448698488434902
147	50	-0.124306486482679
147	90	-0.104937585187827
148	50	0.0133480219792568
148	90	0.0298912083689252
149	50	-0.172178214112926
149	90	-0.100598254520564
150	50	-0.0859658751894624
150	90	-0.0856253216671926
151	50	-0.00396686477997869
151	90	0.00988567116342613
152	50	-0.166041946406329
152	90	-0.154917891969419
153	50	-0.215084819643686
153	90	-0.161900966184562
154	50	-0.255580895690802
154	90	-0.205426347999048
155	50	-0.0281881677833075
155	90	-0.0633306160415126
156	50	-0.0378268736393385
156	90	-0.0107556575834841
157	50	-0.0715455732963689
157	90	-0.0518167637897348
158	50	-0.0169564590721074
158	90	-0.0358453057708518
159	50	-0.0597629955440261
159	90	-0.0413800230920872
160	50	-0.0906821919410894
160	90	-0.099336948191683
161	50	0.079304895248109
161	90	0.0618063325383748
162	50	-0.0597351038425463
162	90	-0.0608223219594575
163	50	0.0791562778367769
163	90	0.0187801241051791
164	50	-0.0249048309387602
164	90	0.000877649384641443
165	50	-0.140368515050493
165	90	-0.118803987370631
166	50	-0.137763934305812
166	90	-0.103093246556936
167	50	-0.00489688783141609
167	90	-0.0282076241233434
168	50	-0.124178341465247
168	90	-0.0904039977088569
169	50	0.0965191480409266
169	90	0.0679912466455946
170	50	-0.0877479753622905
170	90	-0.069307650263033
171	50	-0.0503400511346244
171	90	-0.0183270535844819
172	50	-0.308693540111084
172	90	-0.231844687826341
173	50	-0.00386276137470814
173	90	-0.0447473737595875
174	50	-0.0245056234025612
174	90	-0.0531525042876772
175	50	-0.0293858966359647
175	90	-0.0247673725516407
176	50	-0.182553619778649
176	90	-0.118779891893402
177	50	-0.156238896846299
177	90	-0.0821022144925294
178	50	-0.0828659522253198
178	90	-0.0629449571092021
179	50	0.0593943779776498
179	90	0.0680126433210724
180	50	-0.0483717644283683
180	90	-0.0478562068086226
181	50	-0.0702409629357599
181	90	-0.0182658634097081
182	50	-0.0176468956717247
182	90	-0.0416342248691761
183	50	-0.177026088234886
183	90	-0.0955634696720887
184	50	-0.0895531683053579
184	90	-0.0547611153007312
185	50	-0.222569077423311
185	90	-0.183025204862668
186	50	0.00902642429826495
186	90	-0.020316469778591
187	50	0.0170819999717712
187	90	0.0115935415848007
188	50	-0.0825291122801866
188	90	-0.0599303079780065
189	50	-0.175593247298275
189	90	-0.117346354357699
190	50	-0.021634159019664
190	90	-0.00743964141304681
191	50	0.0609652459801663
191	90	0.0506976280505976
192	50	-0.17449905557866
192	90	-0.111055348009975
193	50	0.0202422972283383
193	90	-0.00938777782254337
194	50	-0.057567091361848
194	90	0.000458425754167485
195	50	-0.0189169106024664
195	90	-0.00606661029359094
196	50	-0.00111898887298858
196	90	-0.0129693662446229
197	50	-0.119913268485541
197	90	-0.0476393707348691
198	50	-0.0841623674125463
198	90	-0.0366097703037032
199	50	0.00563402278611957
199	90	0.0102103994505589
200	50	0.0140902340079557
200	90	-0.00154195378736436
201	50	-0.0966183612760661
201	90	-0.0558590767547251
202	50	-0.118298530952058
202	90	-0.0721638126934058
203	50	-0.0740742315080817
203	90	-0.101276758008193
204	50	-0.114943508136893
204	90	-0.042993617248892
205	50	-0.102863438972458
205	90	-0.0593574973132199
206	50	-0.113188160131039
206	90	-0.08048990287029
207	50	-0.0291166687910188
207	90	-0.0439630302236611
208	50	0.0177359670565697
208	90	-0.011580689067517
209	50	0.0326125466413777
209	90	0.0168303047087748
210	50	-0.125794281695515
210	90	-0.096081574999368
211	50	-0.0647425579265206
211	90	-0.050482655784531
212	50	-0.204661846290381
212	90	-0.168530949438865
213	50	-0.180741945617434
213	90	-0.106708096824473
214	50	-0.143164630092755
214	90	-0.142523142925777
215	50	-0.0456638831254212
215	90	-0.0710345292000642
216	50	-0.205414755376543
216	90	-0.18653848207119
217	50	0.0323392774677716
217	90	0.0125104318222261
218	50	-0.0915255884186795
218	90	-0.0762337870860982
219	50	-0.054986735711272
219	90	-0.051909660348943
220	50	-0.154501948298262
220	90	-0.0804159653651717
221	50	0.0693342874481492
221	90	0.0678159387945642
222	50	-0.0292485909355607
222	90	-0.0357437519649494
223	50	-0.00251658078953949
223	90	-0.0199058688615697
224	50	0.0820420996475721
224	90	0.0387572179465125
225	50	0.00244266153576738
225	90	0.0287185880195527
226	50	-0.106429578454653
226	90	-0.0617090567131647
227	50	-0.00477739273258369
227	90	-0.00220992759314278
228	50	-0.189376001585592
228	90	-0.133945712487641
229	50	-0.0307614728474329
229	90	-0.028727645601145
230	50	0.0277501549786237
230	90	-0.0304041251613883
231	50	-0.0567424063732592
231	90	0.00147147488655479
232	50	-0.122248856697067
232	90	-0.107017970045291
233	50	-0.0821578193589756
233	90	-0.0767887063937525
234	50	-0.137639256533351
234	90	-0.10228939808531
235	50	-0.049497974428064
235	90	-0.0461461323459747
236	50	-0.168591279659623
236	90	-0.115665334998079
237	50	0.00743449388768331
237	90	-0.0401172487469539
238	50	-0.0474339492910065
238	90	-0.0391500573654344
239	50	-0.0363853823430598
239	90	0.0106499671889481
240	50	-0.0613572561274401
240	90	-0.000404615947750324
241	50	-0.0669858307236868
241	90	-0.0303041260088456
242	50	0.00419472190563496
242	90	-0.0181822175976203
243	50	-0.0999047291002296
243	90	-0.0979318952051202
244	50	-0.235532110356665
244	90	-0.178455848640491
245	50	-0.101131202786975
245	90	-0.0525936401785184
246	50	0.0143161603712209
246	90	-0.0227428638574551
247	50	-0.0442597018337222
247	90	-0.0297059388557121
248	50	-0.074341287534313
248	90	-0.0692936872884437
249	50	-0.155268095973543
249	90	-0.134979119229905
250	50	-0.03934086260708
250	90	-0.0658432817693573
251	50	0.00902444918706818
251	90	0.00965806201024858
252	50	-0.0930171336653964
252	90	-0.101544604029038
253	50	-0.172534283625824
253	90	-0.157252240537475
254	50	-0.151979964281645
254	90	-0.0833293542168865
255	50	-0.0850897914346877
255	90	-0.0512974894253697
256	50	0.0604647337890394
256	90	0.0382320025302278
257	50	-0.0584590962341577
257	90	-0.0512303131998294
258	50	-0.0562297571919694
258	90	-0.0379163244589272
259	50	-0.16525994530471
259	90	-0.094820089313533
260	50	-0.238002279290251
260	90	-0.207163153581967
261	50	-0.253420374779739
261	90	-0.124200427777527
262	50	-0.0996810505650371
262	90	-0.0682960659555655
263	50	-0.106755982374635
263	90	-0.0600282839335032
264	50	-0.0649861292549954
264	90	-0.0237294613234555
265	50	-0.0962506336244635
265	90	-0.0873883596051023
266	50	-0.120246930857323
266	90	-0.0976537044224318
267	50	-0.108725327808108
267	90	-0.0602919125284569
268	50	-0.0424649979978038
268	90	-0.0402290408581984
269	50	-0.050238180531926
269	90	-0.0654270558941149
270	50	-0.229526836975392
270	90	-0.142047655118412
271	50	0.0564966883069471
271	90	0.029970938175996
272	50	-0.0308593639338013
272	90	-0.0234048510469844
273	50	-0.179098647534787
273	90	-0.113457760872583
274	50	-0.00369638555275293
274	90	0.00572109887763824
275	50	-0.208307037502658
275	90	-0.111622150705097
276	50	0.0631283763595088
276	90	0.00670556709201378
277	50	-0.118529442832851
277	90	-0.122032288161277
278	50	-0.257995439740222
278	90	-0.2321999362015
279	50	-0.0841718012309729
279	90	-0.0688150500720411
280	50	-0.0164352978252201
280	90	-0.0113155036152248
281	50	0.059502096892311
281	90	0.0332643571041402
282	50	-0.241583800744681
282	90	-0.141843409804012
283	50	-0.0406390756978374
283	90	-0.049013537874
284	50	-0.00773866594158612
284	90	-0.0440656261853825
285	50	-0.100833607524018
285	90	-0.0745343221983095
286	50	-0.110985722110798
286	90	-0.133382206276291
287	50	-0.0337475367338505
287	90	-0.0316689068802021
288	50	0.0770928992678097
288	90	0.0316319106923374
289	50	-0.101017712954741
289	90	-0.0757722618627176
290	50	-0.0154852722231679
290	90	-0.0425959149065148
291	50	-0.0415019837842749
291	90	0.00992350768186313
292	50	-0.0958721832490169
292	90	-0.0501924967046524
293	50	-0.18021978792338
293	90	-0.120861239339655
294	50	-0.206021251805602
294	90	-0.142488349926282
295	50	-0.0642914614970597
295	90	-0.0901973636280579
296	50	-0.170648361772302
296	90	-0.118090682535113
297	50	-0.244562695035898
297	90	-0.199002433645299
298	50	-0.0276121678324109
298	90	0.0213206683284239
299	50	0.0314112803553276
299	90	0.0602343167710846
300	50	-0.0806861116045011
300	90	-0.0607677796809516
301	50	-0.107079465921214
301	90	-0.0568347475539929
302	50	-0.081210585859821
302	90	-0.00745376578870282
303	50	-0.176612423844583
303	90	-0.088297739143849
304	50	-0.227490281155499
304	90	-0.188502636963338
305	50	0.0204813230235833
305	90	0.00113373639198774
306	50	-0.0027437632815469
306	90	-0.0146748591477197
307	50	-0.243235397281673
307	90	-0.133402525071098
308	50	-0.1534822034246
308	90	-0.187055716526532
309	50	-0.0256587327511118
309	90	-0.0201512388954616
310	50	-0.0314200543282979
310	90	-0.0427163849024796
311	50	-0.090992272179582
311	90	-0.0318015502946322
312	50	-0.125557964977778
312	90	-0.0709047295121766
313	50	-0.00694106098124042
313	90	-0.0157813410357348
314	50	-0.166514557929451
314	90	-0.174759484351681
315	50	-0.0779685289553853
315	90	-0.104399999521399
316	50	-0.0880566228116019
316	90	-0.0428172046422208
317	50	-0.105956943365718
317	90	-0.055643688131277
318	50	-0.0602612662672647
318	90	-0.0230952678702689
319	50	-0.00329138541744843
319	90	-0.0205948892327329
320	50	-0.0719999899850376
320	90	-0.0326503518278781
321	50	-0.00209482175939483
321	90	0.0198718710294837
322	50	0.0826157935312063
322	90	0.0257686696215654
323	50	-0.0951563599876117
323	90	-0.0726412079906765
324	50	-0.0241104894867215
324	90	-0.0580898734498054
325	50	-0.113861615322842
325	90	-0.0924149618921673
326	50	-0.0819863508316894
326	90	-0.0752959586138758
327	50	-0.132361019209531
327	90	-0.134552656078529
328	50	-0.177797338608517
328	90	-0.17264818895707
329	50	0.0362399873337937
329	90	0.0189462660372319
330	50	-0.109026868569799
330	90	-0.0888048182788357
331	50	0.0294345812230881
331	90	-0.0097142031230674
332	50	-0.130313614663283
332	90	-0.149232234988359
333	50	-0.0664268010378357
333	90	-0.0775106119689492
334	50	-0.0778011098806697
334	90	-0.0601561279165833
335	50	-0.00662364844783246
335	90	-0.0387846915573003
336	50	-0.162666123954702
336	90	-0.126694455662429
337	50	-0.0955489370121064
337	90	-0.0428898912226086
338	50	0.0408684568835771
338	90	0.0158159995023974
339	50	-0.10197591609
339	90	-0.0819388744040072
340	50	-0.194399121855645
340	90	-0.141913393116077
341	50	-0.0122016797574429
341	90	-0.0157992024021552
342	50	-0.0857049894183167
342	90	-0.0294144168122402
343	50	-0.0806533827808358
343	90	-0.0542677594679241
344	50	-0.229693659586993
344	90	-0.143468306684576
345	50	-0.145490117380798
345	90	-0.0560756763394361
346	50	-0.154763135579658
346	90	-0.091531024171467
347	50	-0.13432356981664
347	90	-0.0773258518355476
348	50	0.0959609578237375
348	90	0.0665377869694951
349	50	-0.0917331383404485
349	90	-0.0602029476883728
350	50	0.000720828357716953
350	90	-0.0193113945618763
351	50	-0.00823815854516043
351	90	-0.0560250730919879
352	50	-0.0296652952615201
352	90	-0.0144503089042125
353	50	-0.0716630615898879
353	90	-0.0195231269880474
354	50	-0.249399055005123
354	90	-0.214815769594811
355	50	-0.142654608120287
355	90	-0.067831176274461
356	50	-0.0549251690598505
356	90	-0.0488447769769456
357	50	-0.0950524604317909
357	90	-0.0525588899609247
358	50	-0.0186750094987445
358	90	-0.044744533503887
359	50	0.0387755587490686
359	90	-0.0132489239642799
360	50	-0.0583282148450341
360	90	-0.0688208740322441
361	50	-0.189824267284224
361	90	-0.108105544633777
362	50	-0.0418295227943219
362	90	-0.0593323728360224
363	50	-0.0742241033171827
363	90	-0.0787710839988114
364	50	-0.0233426013316342
364	90	-0.0267680947312911
365	50	-0.143563982300341
365	90	-0.0816711778953921
366	50	-0.177645973528595
366	90	-0.153098199935649
367	50	-0.11539513637191
367	90	-0.0767544967348308
368	50	0.00805796735130833
368	90	0.00600186157362059
369	50	-0.121654712662497
369	90	-0.0980414448287246
370	50	-0.34912645800925
370	90	-0.246926248198615
371	50	-0.141480995213378
371	90	-0.0977593035169772
372	50	-0.153697630022235
372	90	-0.125541671090854
373	50	-0.00163526845924919
373	90	-0.00326608212514085
374	50	0.0125398061862175
374	90	0.0234301654041571
375	50	-0.0359429107298211
375	90	-0.0230662186002976
376	50	-0.181462288542598
376	90	-0.128953375093246
377	50	0.0166201866813689
377	90	-0.00659134831626016
378	50	-0.146012874738974
378	90	-0.0847998455636286
379	50	-0.119319140377486
379	90	-0.0793873025571212
380	50	-0.0723953150234955
380	90	-0.0765616388597601
381	50	-0.235149521426076
381	90	-0.205902810406062
382	50	-0.172125087382789
382	90	-0.134109057563316
383	50	-0.0796864287807516
383	90	-0.0153304670661803
384	50	-0.202857162888814
384	90	-0.135468421396236
385	50	-0.0239412952101872
385	90	-0.0133494478142205
386	50	-0.0992437370109969
386	90	-0.0389998409055836
387	50	-0.0777440903944088
387	90	-0.0764058700930704
388	50	0.00330119176055167
388	90	0.00965166424047356
389	50	-0.0509037063849774
389	90	-0.040228734208601
390	50	-0.0754299757998729
390	90	-0.0610902386208508
391	50	-0.149717917710404
391	90	-0.135026615068516
392	50	0.00307542151544629
392	90	0.00497000186926122
393	50	-0.015442972436174
393	90	-0.0596125733679676
394	50	-0.253704654739947
394	90	-0.167247716584019
395	50	-0.0914749664129957
395	90	-0.0774129703317073
396	50	-0.157301123212359
396	90	-0.113314418502264
397	50	-0.167294463524727
397	90	-0.149310271032385
398	50	-0.135409101096906
398	90	-0.0712909542594254
399	50	-0.147973775186866
399	90	-0.145787087226503
400	50	0.0460536928876714
400	90	0.00202669289149962
401	50	-0.0208112334848807
401	90	-0.0199874055661019
402	50	-0.311086315160177
402	90	-0.247870761747435
403	50	0.0236303040540479
403	90	0.0540999759710986
404	50	-0.0326881565890042
404	90	-0.0339234374601727
405	50	-0.0799186996393302
405	90	-0.00333685880156051
406	50	0.00925654157965132
406	90	0.0240953678955821
407	50	-0.168974947496678
407	90	-0.125554518845506
408	50	-0.138028530583791
408	90	-0.0894128769563568
409	50	-0.0497068711161317
409	90	-0.0301202390803043
410	50	-0.0729575537594232
410	90	-0.0657359158118245
411	50	0.0406641084958666
411	90	-0.00897765952377087
412	50	0.0432000729929365
412	90	0.00607280951566712
413	50	-0.0115514682276441
413	90	-0.0258397373521939
414	50	-0.0104932104658964
414	90	-0.0275875748649555
415	50	-0.0264055161956708
415	90	-0.0450205690130242
416	50	-0.157962784090891
416	90	-0.138262835762901
417	50	-0.0583505304532977
417	90	-0.0349147148274265
418	50	-0.223836481400568
418	90	-0.143041439159075
419	50	-0.0606576306819524
419	90	-0.0697433122617375
420	50	-0.0944954266505261
420	90	-0.0564331054071652
421	50	-0.270318341606004
421	90	-0.196495876226557
422	50	-0.175544455694865
422	90	-0.150774906435407
423	50	-0.0763989881485423
423	90	-0.0630043779554815
424	50	0.0450788111992507
424	90	0.039244150773814
425	50	-0.133752517333351
425	90	-0.0700432934107279
426	50	-0.146890724668141
426	90	-0.121863451437471
427	50	-0.0986596927422972
427	90	-0.0676780593315337
428	50	0.044279011059137
428	90	0.0410855775227137
429	50	0.03116329435047
429	90	0.00830338523008844
430	50	-0.0383442254762277
430	90	-0.0199038934611588
431	50	-0.0445631061528531
431	90	-0.0690801769235709
432	50	-0.12379831282526
432	90	-0.107618133506044
433	50	-0.0356135784682788
433	90	-0.0295169460088287
434	50	-0.0707460268235463
434	90	-0.0507092865933397
435	50	-0.0531627259431865
435	90	-0.0649980218330568
436	50	-0.139529467341951
436	90	-0.0677113564704781
437	50	-0.0803189819199175
437	90	-0.0639222742655576
438	50	-0.13149310413395
438	90	-0.0642115396948689
439	50	-0.202396325314835
439	90	-0.145334306339592
440	50	-0.121792232574204
440	90	-0.0742784823977048
441	50	0.0209438506393292
441	90	0.039002787894745
442	50	-0.152259531901471
442	90	-0.129698343348171
443	50	-0.194663603927978
443	90	-0.150238302409423
444	50	-0.0419784678318939
444	90	-0.0378867672346917
445	50	-0.104363016324544
445	90	-0.0873054605636367
446	50	0.0231141800722066
446	90	0.0252932952350654
447	50	-0.171319601757167
447	90	-0.151767255358989
448	50	-0.226084142338858
448	90	-0.198932464578722
449	50	-0.112314868965658
449	90	-0.0877529848968111
450	50	-0.218965073663182
450	90	-0.157028729874647
451	50	-0.104790068934426
451	90	-0.0781313833580372
452	50	-0.114185254515178
452	90	-0.127956465822258
453	50	-0.0477275529629008
453	90	-0.0384354491501635
454	50	-0.075117250795928
454	90	-0.0500139320145324
455	50	-0.228090698243957
455	90	-0.119587728629114
456	50	0.0317332136903079
456	90	0.023084800715458
457	50	0.0247591066439589
457	90	0.0248607835446232
458	50	0.0417988295461027
458	90	0.0148561988609657
459	50	0.00856912740336182
459	90	-0.0118491696511639
460	50	-0.0747401573770207
460	90	-0.0303933526265844
461	50	-0.0835052956680369
461	90	-0.0823448644160751
462	50	-0.116949498970364
462	90	-0.119412305877965
463	50	-0.00224414251023685
463	90	-0.0231807291519232
464	50	-0.10516024726515
464	90	-0.0740209940319064
465	50	-0.0990826939802294
465	90	-0.047593476795169
466	50	0.0804894765276621
466	90	0.041106495073222
467	50	-0.182874777691637
467	90	-0.126723117836806
468	50	-0.0313360185430457
468	90	-0.0443850247784717
469	50	-0.00517350688819655
469	90	0.0169380512286305
470	50	0.0538935786151401
470	90	0.0311610293166473
471	50	-0.0064933854566306
471	90	-0.0288113324676759
472	50	-0.182630339459089
472	90	-0.111762446838444
473	50	-0.0821943351977318
473	90	-0.0491038323929782
474	50	-0.0863628891310646
474	90	-0.0742005654224344
475	50	-0.0320010484739159
475	90	-0.00785685844898699
476	50	-0.00134592086998774
476	90	0.00394921415816159
477	50	-0.102902275541512
477	90	-0.0997412038414338
478	50	0.0598768579132479
478	90	0.046877566784277
479	50	0.0479450581106977
479	90	-0.00692508199362946
480	50	0.0579349553004225
480	90	0.0609534638167871
481	50	-0.0663352769336325
481	90	-0.0464563593112686
482	50	-0.226000478487516
482	90	-0.141797783901439
483	50	-0.156257316240987
483	90	-0.132310850273875
484	50	0.00320254586519916
484	90	0.0371036952128752
485	50	-0.0915861190464325
485	90	-0.0679307944788186
486	50	-0.00697373049953347
486	90	0.00115660783092045
487	50	-0.114882513016274
487	90	-0.0710813975478817
488	50	-0.0814299290561927
488	90	-0.0542814135981717
489	50	0.0527543745525362
489	90	0.0105882782030147
490	50	0.0797969410437242
490	90	0.0585148955902323
491	50	-0.0955465917075322
491	90	-0.0788395573346548
492	50	-0.21810673431109
492	90	-0.142604434179005
493	50	0.00704893792464963
493	90	0.0180371537351818
494	50	0.0351109456399195
494	90	0.00551036930282809
495	50	0.0635490686876591
495	90	0.0346886965002549
496	50	-0.0964524873717362
496	90	-0.0956367360402784
497	50	0.0330028166228348
497	90	0.0248163857353294
498	50	-0.0138816338498982
498	90	-0.0241974137569219
499	50	-0.077883962846502
499	90	-0.0647275362988676
500	50	-0.0764053669709881
500	90	-0.0395262652957134
501	50	-0.0441675645067277
501	90	-0.0502609191187258
502	50	0.0191983414976942
502	90	0.00825785458948616
503	50	0.00648149038660668
503	90	0.0118881052958721
504	50	-0.0945065797712203
504	90	-0.0509242264946278
505	50	-0.0591348719544716
505	90	0.00416895272208445
506	50	0.0622437209879372
506	90	0.0621156148876445
507	50	-0.0210653342787025
507	90	-0.00732031933656751
508	50	-0.191075708837761
508	90	-0.145810105805641
509	50	-0.0637876854367901
509	90	-0.0156253811690777
510	50	-0.179672356038467
510	90	-0.121351049884097
511	50	-0.172110733144355
511	90	-0.0885539658568488
512	50	0.0220474704706223
512	90	-0.000641677439332168
513	50	-0.0913006010941417
513	90	-0.0414630087609097
514	50	-0.17048394706301
514	90	-0.122453894862348
515	50	-0.0354017713678345
515	90	-0.037278773354798
516	50	0.0281222136131257
516	90	-0.00426090829726555
517	50	-0.147322911138347
517	90	-0.114990987488182
518	50	-0.0352933500099627
518	90	-0.0490879230036367
519	50	-0.147610169466428
519	90	-0.101928544380406
