Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2018/12/03, 04:22:37, -37.856274, 77.522812, 22.79,  0.00, 347, -2, 0.00, 1
2018/12/03, 04:22:38, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:39, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:40, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:41, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:42, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:43, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:44, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:45, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:46, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:47, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:48, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:49, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:50, -37.856274, 77.522812, 22.79,  0.00, 347, 0, 0.00, 1
2018/12/03, 04:22:51, -37.856300, 77.522774, 24.53,  2412.00, 185, 0, 4.41, 1
2018/12/03, 04:22:52, -37.856308, 77.522774, 24.48,  2052.00, 185, 0, 0.89, 1
2018/12/03, 04:22:53, -37.856308, 77.522774, 24.44,  1260.00, 185, 0, 0.00, 1
2018/12/03, 04:22:54, -37.856308, 77.522774, 24.40,  216.00, 185, 0, 0.00, 1
2018/12/03, 04:22:55, -37.856308, 77.522774, 24.55,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:22:56, -37.856308, 77.522774, 24.55,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:22:57, -37.856308, 77.522774, 24.55,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:22:58, -37.856308, 77.522774, 24.55,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:22:59, -37.856308, 77.522774, 24.55,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:23:00, -37.856304, 77.522789, 25.02,  1800.00, 185, 0, 1.39, 1
2018/12/03, 04:23:01, -37.856300, 77.522789, 25.49,  1800.00, 185, 0, 0.44, 1
2018/12/03, 04:23:02, -37.856297, 77.522789, 25.17,  1548.00, 185, 0, 0.33, 1
2018/12/03, 04:23:03, -37.856297, 77.522781, 25.16,  2376.00, 209, 0, 0.70, 1
2018/12/03, 04:23:04, -37.856293, 77.522774, 25.09,  2520.00, 229, 0, 0.76, 1
2018/12/03, 04:23:05, -37.856293, 77.522774, 25.05,  1296.00, 229, -4, 0.00, 1
2018/12/03, 04:31:49, -37.856361, 77.522911, 19.11,  0.00, 129, -2, 0.00, 1
2018/12/03, 04:31:50, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:31:51, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:31:52, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:31:53, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:31:54, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:31:55, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:31:56, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:31:57, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:31:58, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:31:59, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:00, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:01, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:02, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:03, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:04, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:05, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:06, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:07, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:08, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:09, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:10, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:11, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:12, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:13, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:14, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:15, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:16, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:17, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:18, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:19, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:20, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:21, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:22, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:23, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:24, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:25, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:26, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:27, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:28, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:29, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:30, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:31, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:32, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:33, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:35, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:36, -37.856361, 77.522911, 19.11,  0.00, 129, 0, 0.00, 1
2018/12/03, 04:32:38, -37.856308, 77.522934, 18.51,  720.00, 131, 0, 6.23, 1
2018/12/03, 04:32:39, -37.856312, 77.522942, 18.13,  1548.00, 131, 0, 0.83, 1
2018/12/03, 04:32:40, -37.856331, 77.522934, 18.01,  1800.00, 131, 0, 2.23, 1
2018/12/03, 04:32:41, -37.856327, 77.522919, 18.12,  1188.00, 131, 0, 1.39, 1
2018/12/03, 04:32:43, -37.856335, 77.522919, 18.45,  0.00, 131, 0, 0.89, 1
2018/12/03, 04:32:44, -37.856335, 77.522919, 18.45,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:45, -37.856335, 77.522919, 18.45,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:46, -37.856335, 77.522919, 18.45,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:47, -37.856335, 77.522919, 18.45,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:48, -37.856335, 77.522919, 18.45,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:49, -37.856335, 77.522919, 18.45,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:50, -37.856300, 77.522888, 20.15,  1692.00, 131, 0, 4.75, 1
2018/12/03, 04:32:51, -37.856297, 77.522888, 20.71,  936.00, 131, 0, 0.33, 1
2018/12/03, 04:32:54, -37.856297, 77.522881, 21.29,  0.00, 131, 0, 0.61, 1
2018/12/03, 04:32:55, -37.856297, 77.522881, 21.29,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:56, -37.856297, 77.522881, 21.29,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:57, -37.856297, 77.522881, 21.29,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:58, -37.856297, 77.522881, 21.29,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:32:59, -37.856297, 77.522881, 21.29,  0.00, 131, 0, 0.00, 1
2018/12/03, 04:33:06, -37.856361, 77.522827, 23.85,  2376.00, 156, 0, 8.55, 
2018/12/03, 04:33:08, -37.856377, 77.522820, 23.72,  2808.00, 174, 0, 1.88, 1
2018/12/03, 04:33:09, -37.856384, 77.522820, 23.58,  2844.00, 180, 0, 0.78, 1
2018/12/03, 04:33:10, -37.856373, 77.522827, 23.64,  1152.00, 180, 0, 1.37, 1
2018/12/03, 04:33:11, -37.856369, 77.522827, 23.86,  972.00, 180, 0, 0.44, 1
2018/12/03, 04:33:12, -37.856365, 77.522827, 23.55,  0.00, 180, 0, 0.44, 1
2018/12/03, 04:33:13, -37.856365, 77.522827, 23.55,  0.00, 180, 0, 0.00, 1
2018/12/03, 04:33:14, -37.856365, 77.522827, 23.55,  0.00, 180, 0, 0.00, 1
2018/12/03, 04:33:15, -37.856365, 77.522827, 23.55,  0.00, 180, 0, 0.00, 1
2018/12/03, 04:33:27, -37.856365, 77.522827, 23.55,  0.00, 180, -4, 0.00, 1
2018/12/04, 03:14:14, -37.856365, 77.522827, 23.55,  0.00, 0, -2, 0.00, 1
2018/12/04, 03:20:00, -37.856247, 77.522705, 47.51,  1296.00, 200, 0, 16.94, 1
2018/12/04, 03:25:32, -37.856346, 77.522812, 39.32,  0.00, 93, 0, 14.47, 
2018/12/04, 03:31:45, -37.856094, 77.522804, 37.52,  2052.00, 162, 0, 28.03, 
2018/12/04, 03:40:57, -37.854668, 77.524658, -39.32,  1296.00, 217, 0, 227.24, 
2018/12/04, 03:51:23, -37.856026, 77.523148, 43.51,  0.00, 236, 0, 200.94, 
2018/12/04, 03:56:38, -37.855522, 77.523354, 29.50,  576.00, 58, 0, 58.89, 
2018/12/04, 04:04:48, -37.856010, 77.523254, -4.00,  0.00, 196, 0, 54.97, 
2018/12/04, 04:10:08, -37.855877, 77.522995, 39.86,  792.00, 221, 0, 27.13, 
2018/12/04, 04:15:30, -37.855759, 77.523254, 49.53,  0.00, 18, 0, 26.25, 
2018/12/04, 04:21:45, -37.855930, 77.523407, 3.49,  0.00, 354, 0, 23.28, 
2018/12/04, 08:05:30, -37.855930, 77.523407, 3.49,  0.00, 354, 0, 0.00, 
2018/12/04, 08:11:09, -37.854645, 77.524185, 145.38,  216.00, 17, 0, 158.37, 
2018/12/04, 08:16:56, -37.854736, 77.524155, 152.57,  1260.00, 32, 0, 10.46, 
2018/12/04, 08:24:27, -37.854855, 77.524132, 188.58,  1368.00, 28, 0, 13.39, 1
2018/12/04, 08:32:11, -37.854694, 77.524200, 140.17,  396.00, 0, 0, 18.87, 1
2018/12/04, 08:37:41, -37.854725, 77.524132, 152.53,  648.00, 170, 0, 6.89, 
2018/12/04, 08:43:08, -37.854664, 77.524178, 136.16,  864.00, 0, 0, 7.89, 
2018/12/04, 08:48:45, -37.854542, 77.524223, 104.28,  288.00, 141, 0, 14.13, 
2018/12/04, 08:54:15, -37.854694, 77.524178, 155.53,  180.00, 128, 0, 17.36, 
2018/12/04, 08:59:45, -37.854702, 77.524178, 141.44,  576.00, 0, 0, 0.89, 
2018/12/04, 09:05:05, -37.854698, 77.524200, 158.81,  216.00, 140, 0, 1.98, 
2018/12/04, 09:10:32, -37.854721, 77.524185, 147.92,  504.00, 11, 0, 2.88, 
2018/12/04, 09:15:38, -37.854706, 77.524170, 158.17,  0.00, 0, 0, 2.13, 
2018/12/04, 09:20:44, -37.854683, 77.524147, 143.64,  756.00, 163, 0, 3.26, 
2018/12/04, 09:25:51, -37.854645, 77.524101, 160.79,  0.00, 0, 0, 5.85, 
2018/12/04, 09:30:59, -37.854706, 77.524101, 152.39,  0.00, 168, 0, 6.78, 
2018/12/04, 09:36:15, -37.854694, 77.524117, 155.04,  684.00, 0, 0, 1.94, 
2018/12/04, 09:41:32, -37.854706, 77.524139, 144.37,  684.00, 0, 0, 2.35, 
2018/12/04, 09:46:52, -37.854691, 77.524155, 140.58,  612.00, 328, 0, 2.18, 
2018/12/04, 09:52:10, -37.854687, 77.524147, 140.17,  504.00, 0, 0, 0.83, 
2018/12/04, 09:57:36, -37.854679, 77.524155, 124.63,  792.00, 216, 0, 1.13, 
2018/12/04, 10:03:11, -37.854549, 77.524124, 136.06,  216.00, 17, 0, 14.71, 
2018/12/04, 10:09:00, -37.854610, 77.524178, 139.29,  216.00, 186, 0, 8.28, 
2018/12/04, 10:15:41, -37.854763, 77.524132, 149.78,  0.00, 163, 0, 17.49, 
2018/12/04, 10:20:47, -37.854752, 77.524094, 158.90,  0.00, 149, 0, 3.55, 
2018/12/04, 10:25:53, -37.854679, 77.524193, 140.56,  0.00, 152, 0, 11.89, 
2018/12/04, 10:31:00, -37.854664, 77.524117, 142.72,  0.00, 317, 0, 6.88, 
2018/12/04, 10:36:05, -37.854740, 77.524162, 140.23,  0.00, 215, 0, 9.33, 
2018/12/04, 10:41:09, -37.854664, 77.524094, 139.74,  0.00, 176, 0, 10.35, 
2018/12/04, 10:46:13, -37.854687, 77.524132, 147.40,  0.00, 193, 0, 4.20, 
2018/12/04, 10:51:16, -37.854687, 77.524124, 146.76,  0.00, 0, 0, 0.70, 
2018/12/04, 10:56:20, -37.854656, 77.524147, 151.76,  1584.00, 11, 0, 3.99, 
2018/12/04, 11:01:47, -37.854660, 77.524147, 142.86,  1368.00, 63, 0, 0.44, 
2018/12/04, 11:07:11, -37.854748, 77.524101, 148.22,  36.00, 15, 0, 10.59, 
2018/12/04, 11:12:33, -37.854687, 77.524132, 148.24,  1620.00, 17, 0, 7.31, 
2018/12/04, 11:18:16, -37.854725, 77.524147, 155.03,  144.00, 185, 0, 4.43, 
2018/12/04, 11:24:34, -37.854748, 77.524193, 153.86,  468.00, 132, 0, 4.78, 
2018/12/04, 11:30:44, -37.854919, 77.523148, 166.57,  26028.00, 261, 0, 93.70, 1
2018/12/04, 11:35:47, -37.854576, 77.501877, 4.11,  0.00, 322, 0, 1867.90, 1
2018/12/04, 11:40:43, -37.855122, 77.501762, -8.24,  0.00, 198, 0, 61.55, 
2018/12/04, 11:45:34, -37.855572, 77.502182, -1.44,  0.00, 74, 0, 62.16, 
2018/12/04, 11:50:22, -37.844097, 77.475212, -1.70,  54684.00, 318, 0, 2689.90, 1
2018/12/04, 11:55:09, -37.826450, 77.446373, -2.02,  41040.00, 338, 0, 3203.84, 1
2018/12/04, 12:01:02, -37.811684, 77.427933, -7.12,  0.00, 284, 0, 2306.39, 1
2018/12/04, 12:07:30, -37.811474, 77.428246, 2.63,  0.00, 0, 0, 36.07, 
2018/12/04, 12:12:40, -37.811478, 77.428429, 1.32,  2160.00, 340, 0, 16.08, 
2018/12/04, 12:17:50, -37.792664, 77.412643, -0.62,  26856.00, 293, 0, 2510.01, 1
2018/12/04, 12:22:59, -37.765739, 77.385719, -4.58,  39996.00, 316, 0, 3816.11, 1
2018/12/04, 12:28:08, -37.741070, 77.361488, -7.63,  38268.00, 299, 0, 3473.13, 1
2018/12/04, 12:33:17, -37.711811, 77.338493, -6.40,  43596.00, 338, 0, 3830.79, 1
2018/12/04, 12:38:26, -37.672939, 77.326447, -16.08,  40752.00, 301, 0, 4450.43, 1
2018/12/04, 12:43:35, -37.654686, 77.314507, -21.66,  0.00, 0, 0, 2285.61, 1
2018/12/04, 12:48:44, -37.633278, 77.300797, -19.64,  38844.00, 312, 0, 2669.03, 1
2018/12/04, 12:53:53, -37.604080, 77.291237, -25.17,  0.00, 0, 0, 3354.08, 1
2018/12/04, 12:59:02, -37.601788, 77.290268, -30.68,  43560.00, 295, 0, 268.78, 1
2018/12/04, 13:04:09, -37.570202, 77.277161, -27.71,  21168.00, 301, 0, 3697.22, 1
2018/12/04, 13:09:13, -37.551380, 77.258446, -39.82,  34560.00, 302, 0, 2664.88, 1
2018/12/04, 13:14:17, -37.526844, 77.238594, -33.89,  28980.00, 306, 0, 3241.49, 1
2018/12/04, 13:19:22, -37.504738, 77.220253, -44.80,  49932.00, 31, 0, 2942.60, 1
2018/12/04, 13:24:28, -37.482723, 77.227684, -58.84,  53064.00, 332, 0, 2534.22, 1
2018/12/04, 13:29:34, -37.460186, 77.246086, -50.37,  49176.00, 40, 0, 2986.20, 1
2018/12/04, 13:34:39, -37.432632, 77.278923, -46.48,  31500.00, 58, 0, 4217.89, 1
2018/12/04, 13:39:45, -37.399147, 77.293259, -44.53,  28116.00, 264, 0, 3932.74, 1
2018/12/04, 13:44:51, -37.373520, 77.301445, -29.19,  42660.00, 42, 0, 2939.94, 1
2018/12/04, 13:49:59, -37.353947, 77.318443, -43.95,  5472.00, 38, 0, 2644.53, 1
2018/12/04, 13:55:04, -37.349388, 77.329277, -32.09,  39420.00, 79, 0, 1083.54, 1
2018/12/04, 14:00:57, -37.322159, 77.366310, 0.14,  57744.00, 76, 0, 4459.47, 1
2018/12/04, 14:06:05, -37.300827, 77.394630, 11.85,  30996.00, 196, 0, 3449.55, 1
2018/12/04, 14:11:12, -37.285328, 77.434319, -16.80,  34992.00, 25, 0, 3911.10, 1
2018/12/04, 14:16:19, -37.251640, 77.447105, 3.13,  38664.00, 67, 0, 3913.08, 1
2018/12/04, 14:21:27, -37.241234, 77.484009, -2.55,  54000.00, 77, 0, 3465.46, 1
2018/12/04, 14:26:34, -37.235641, 77.522285, 5.44,  44460.00, 106, 0, 3444.98, 1
2018/12/04, 14:31:42, -37.227150, 77.566078, -20.32,  24120.00, 139, 0, 3990.44, 1
2018/12/04, 14:36:54, -37.217159, 77.582199, -8.77,  2916.00, 292, 0, 1808.79, 1
2018/12/04, 14:42:06, -37.209332, 77.594025, -5.91,  48852.00, 81, 0, 1361.68, 1
2018/12/04, 14:47:16, -37.198963, 77.633018, -15.55,  49680.00, 77, 0, 3640.81, 1
2018/12/04, 14:52:25, -37.192917, 77.676514, -5.52,  28620.00, 150, 0, 3910.87, 1
2018/12/04, 14:57:34, -37.177700, 77.714653, 89.64,  29268.00, 121, 0, 3778.65, 1
2018/12/04, 15:02:46, -37.169266, 77.733009, 21.34,  28296.00, 326, 0, 1877.38, 1
2018/12/04, 15:07:56, -37.165253, 77.758682, -1.65,  41976.00, 117, 0, 2318.20, 1
2018/12/04, 15:13:05, -37.161446, 77.795990, 5.15,  40644.00, 92, 0, 3332.97, 1
2018/12/04, 15:18:14, -37.161007, 77.829826, 12.33,  26208.00, 156, 0, 2998.79, 1
2018/12/04, 15:23:24, -37.148643, 77.857323, 24.03,  36864.00, 70, 0, 2797.94, 1
2018/12/04, 15:28:33, -37.133381, 77.888466, 20.11,  62064.00, 35, 0, 3240.42, 1
2018/12/04, 15:34:00, -37.124905, 77.927223, 8.02,  36792.00, 75, 0, 3562.85, 1
2018/12/04, 15:39:10, -37.118961, 77.960678, 46.07,  24048.00, 202, 0, 3038.92, 1
2018/12/04, 15:44:20, -37.112671, 77.985741, 64.18,  47952.00, 57, 0, 2329.77, 1
2018/12/04, 15:49:29, -37.112705, 78.004768, 37.26,  36108.00, 272, 0, 1687.17, 1
2018/12/04, 15:54:38, -37.109810, 78.005394, 11.36,  1224.00, 146, 0, 326.66, 1
2018/12/04, 15:59:46, -37.108913, 78.006660, 21.07,  29232.00, 217, 0, 150.17, 1
2018/12/04, 16:04:53, -37.107700, 78.008446, -8.26,  29952.00, 265, 0, 208.03, 1
2018/12/04, 16:10:08, -37.107605, 78.009987, 81.40,  25488.00, 151, 0, 137.06, 1
2018/12/04, 16:15:27, -37.096119, 78.033630, 42.57,  51300.00, 34, 0, 2455.14, 1
2018/12/04, 16:20:44, -37.094097, 78.069542, 75.64,  40716.00, 91, 0, 3193.07, 1
2018/12/04, 16:26:03, -37.087013, 78.102158, 47.94,  34128.00, 148, 0, 2998.31, 1
2018/12/04, 16:31:08, -37.080170, 78.133240, -43.50,  43596.00, 92, 0, 2860.24, 1
2018/12/04, 16:36:12, -37.069469, 78.165169, -65.54,  18396.00, 109, 0, 3072.41, 1
2018/12/04, 16:41:32, -37.061188, 78.199577, 33.37,  39204.00, 116, 0, 3188.79, 1
2018/12/04, 16:46:41, -37.055130, 78.236198, -40.84,  60804.00, 41, 0, 3318.69, 1
2018/12/04, 16:52:20, -37.051594, 78.269218, 5.96,  0.00, 97, 0, 2956.52, 1
2018/12/04, 16:58:39, -37.048210, 78.275024, 6.74,  0.00, 346, -4, 638.03, 1
2018/12/05, 00:02:32, -37.071835, 78.260704, -0.61,  864.00, 141, -2, 0.00, 1
2018/12/05, 00:07:44, -37.072281, 78.260590, -4.16,  0.00, 179, 0, 50.61, 1
2018/12/05, 00:12:57, -37.072723, 78.260773, 0.34,  0.00, 292, 0, 51.76, 1
2018/12/05, 00:18:09, -37.072628, 78.267502, 4.03,  37908.00, 92, 0, 597.09, 1
2018/12/05, 00:23:18, -37.077682, 78.277908, 4.62,  0.00, 210, 0, 1080.78, 1
2018/12/05, 00:28:25, -37.078098, 78.299622, 1.64,  20700.00, 152, 0, 1926.87, 1
2018/12/05, 00:33:31, -37.083740, 78.326324, 1.52,  41544.00, 72, 0, 2450.40, 1
2018/12/05, 00:38:37, -37.093266, 78.362236, 3.46,  29232.00, 87, 0, 3356.92, 1
2018/12/05, 00:43:43, -37.104294, 78.389587, 0.46,  36144.00, 196, 0, 2718.06, 1
2018/12/05, 00:48:50, -37.120937, 78.393753, -3.11,  42840.00, 174, 0, 1887.13, 1
2018/12/05, 00:53:56, -37.139801, 78.392975, 5.72,  41040.00, 146, 0, 2098.71, 1
2018/12/05, 00:59:03, -37.158360, 78.394691, 3.14,  40032.00, 268, -4, 2069.26, 1
2018/12/05, 01:04:10, -37.173241, 78.392006, 2.90,  23076.00, 297, -2, 0.00, 1
2018/12/05, 01:09:13, -37.150295, 78.380577, 5.03,  47376.00, 350, 0, 2745.14, 1
2018/12/05, 01:14:16, -37.134399, 78.368713, 3.44,  48132.00, 25, 0, 2056.72, 1
2018/12/05, 01:19:18, -37.107651, 78.369637, 5.30,  35532.00, 354, 0, 2975.37, 1
2018/12/05, 01:24:25, -37.085148, 78.365509, 0.68,  57420.00, 4, 0, 2528.86, 1
2018/12/05, 01:29:29, -37.061394, 78.358635, 6.60,  32004.00, 166, 0, 2710.81, 1
2018/12/05, 01:34:35, -37.051323, 78.357491, 6.05,  32472.00, 178, 0, 1124.44, 1
