Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2018/12/03, 04:32:34, -37.856297, 77.522850, 18.76,  252.00, 8, -2, 0.00, 1
2018/12/03, 04:32:35, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:36, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:37, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:38, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:39, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:40, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:41, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:42, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:43, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:44, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:45, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:46, -37.856297, 77.522850, 19.56,  0.00, 8, 0, 0.00, 1
2018/12/03, 04:32:47, -37.856304, 77.522842, 18.78,  2376.00, 194, 0, 1.05, 1
2018/12/03, 04:32:50, -37.856316, 77.522842, 18.21,  2700.00, 188, 0, 1.33, 1
2018/12/03, 04:32:51, -37.856319, 77.522842, 17.96,  2700.00, 185, 0, 0.33, 1
2018/12/03, 04:32:52, -37.856304, 77.522850, 17.74,  1980.00, 185, 0, 1.81, 1
2018/12/03, 04:32:53, -37.856304, 77.522850, 19.11,  1764.00, 185, 0, 0.00, 1
2018/12/03, 04:32:55, -37.856312, 77.522842, 19.04,  1656.00, 185, 0, 1.13, 1
2018/12/03, 04:32:56, -37.856312, 77.522842, 19.01,  1332.00, 185, 0, 0.00, 1
2018/12/03, 04:32:57, -37.856312, 77.522850, 18.88,  792.00, 185, 0, 0.70, 1
2018/12/03, 04:32:58, -37.856308, 77.522850, 18.86,  0.00, 185, 0, 0.44, 1
2018/12/03, 04:32:59, -37.856308, 77.522850, 18.86,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:33:00, -37.856308, 77.522850, 18.86,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:33:01, -37.856308, 77.522850, 18.86,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:33:02, -37.856308, 77.522850, 18.86,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:33:03, -37.856308, 77.522850, 18.86,  0.00, 185, 0, 0.00, 1
2018/12/03, 04:33:04, -37.856297, 77.522858, 18.29,  1656.00, 185, 0, 1.41, 1
2018/12/03, 04:33:05, -37.856297, 77.522865, 18.30,  2376.00, 160, 0, 0.61, 1
2018/12/03, 04:33:17, -37.856251, 77.522934, 18.84,  2376.00, 102, 0, 7.93, 1
2018/12/03, 04:33:32, -37.856243, 77.522949, 18.93,  0.00, 0, -4, 1.59, 1
2018/12/04, 02:36:34, -37.856010, 77.523048, -4.36,  0.00, 0, -2, 0.00, 1
2018/12/04, 02:51:34, -37.856010, 77.523048, -4.36,  828.00, 69, 0, 0.00, 1
2018/12/04, 02:56:50, -37.856075, 77.522980, -3.53,  360.00, 169, 0, 9.37, 
2018/12/04, 03:08:17, -37.856071, 77.522896, 2.89,  216.00, 208, 0, 7.39, 
2018/12/04, 03:13:24, -37.856197, 77.522758, 10.10,  828.00, 177, 0, 18.52, 
2018/12/04, 03:18:37, -37.856335, 77.522697, 34.51,  0.00, 200, 0, 16.25, 
2018/12/04, 03:23:40, -37.856277, 77.522827, 20.52,  0.00, 241, 0, 13.11, 
2018/12/04, 03:28:42, -37.856140, 77.522919, 20.40,  0.00, 265, 0, 17.24, 
2018/12/04, 03:33:46, -37.856205, 77.522827, 22.15,  0.00, 52, 0, 10.84, 
2018/12/04, 03:38:51, -37.855850, 77.523056, 26.31,  0.00, 336, 0, 44.30, 
2018/12/04, 03:43:55, -37.856388, 77.522690, 56.90,  0.00, 221, 0, 67.91, 
2018/12/04, 03:49:02, -37.856434, 77.522690, 47.71,  0.00, 47, 0, 5.11, 
2018/12/04, 03:54:41, -37.853764, 77.524689, 55.33,  11304.00, 209, 0, 344.88, 
2018/12/04, 03:59:58, -37.857086, 77.522659, -54.19,  3024.00, 196, 0, 410.14, 
2018/12/04, 04:05:56, -37.856201, 77.523003, 17.05,  324.00, 137, 0, 102.94, 1
2018/12/04, 04:11:56, -37.855797, 77.523079, 49.30,  216.00, 30, 0, 45.42, 1
2018/12/04, 04:18:48, -37.856960, 77.522705, 80.41,  2988.00, 31, 0, 133.42, 1
2018/12/04, 07:43:04, -37.856960, 77.522705, 80.41,  2988.00, 31, 0, 0.00, 
2018/12/04, 07:50:29, -37.854794, 77.524117, 159.84,  540.00, 186, 0, 270.88, 1
2018/12/04, 07:56:37, -37.854664, 77.524231, 161.33,  936.00, 15, 0, 17.58, 
2018/12/04, 08:15:34, -37.854767, 77.524086, 165.43,  720.00, 320, 0, 17.12, 
2018/12/04, 08:29:40, -37.854717, 77.524162, 150.23,  972.00, 204, 0, 8.69, 
2018/12/04, 08:35:00, -37.854713, 77.524170, 152.57,  648.00, 30, 0, 0.83, 
