Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2018/12/03, 02:49:32, -37.856068, 77.523003, -8.01,  4932.00, 216, -2, 0.00, 1
2018/12/03, 02:54:43, -37.856022, 77.523117, 6.01,  0.00, 212, 0, 11.24, 1
2018/12/03, 04:32:11, -37.856274, 77.522789, 41.60,  144.00, 123, -4, 40.18, 1
2018/12/03, 04:32:12, -37.856274, 77.522789, 41.73,  540.00, 123, -2, 0.00, 1
2018/12/03, 04:32:14, -37.856274, 77.522789, 41.68,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:15, -37.856274, 77.522789, 41.68,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:16, -37.856274, 77.522789, 41.68,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:17, -37.856274, 77.522789, 41.68,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:18, -37.856274, 77.522789, 41.68,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:19, -37.856274, 77.522789, 41.68,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:20, -37.856316, 77.522865, 19.64,  72.00, 123, 0, 8.14, 1
2018/12/03, 04:32:21, -37.856316, 77.522865, 19.62,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:22, -37.856319, 77.522865, 19.59,  0.00, 123, 0, 0.33, 1
2018/12/03, 04:32:23, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.70, 1
2018/12/03, 04:32:24, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:25, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:26, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:27, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:28, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:29, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:30, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:31, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:32, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
2018/12/03, 04:32:33, -37.856319, 77.522873, 19.56,  0.00, 123, 0, 0.00, 1
