Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2018/12/04, 13:37:36, -36.466320, 76.178322, 3.11,  13140.00, 172, 0, 3276.38, 1
2018/12/04, 13:42:41, -36.462978, 76.177628, -5.75,  0.00, 341, 0, 376.76, 1
2018/12/04, 13:47:45, -36.453220, 76.175598, 2.75,  51012.00, 354, 0, 1100.12, 1
2018/12/04, 13:52:48, -36.431744, 76.158051, 4.17,  34308.00, 298, 0, 2857.67, 1
2018/12/04, 13:57:50, -36.412674, 76.139496, -1.65,  42948.00, 89, 0, 2693.09, 1
2018/12/04, 14:02:59, -36.408314, 76.140129, 4.58,  42192.00, 135, 0, 488.11, 1
2018/12/04, 14:08:03, -36.413742, 76.136772, 6.64,  47628.00, 297, 0, 674.19, 1
2018/12/04, 14:13:07, -36.410248, 76.113518, 7.54,  46728.00, 270, 0, 2116.87, 1
2018/12/04, 14:18:09, -36.402172, 76.086845, 7.74,  23400.00, 223, 0, 2550.37, 1
2018/12/04, 14:23:11, -36.379810, 76.076622, 10.59,  36828.00, 286, 0, 2649.57, 1
2018/12/04, 14:28:16, -36.356464, 76.092979, 6.61,  41904.00, 343, 0, 2980.59, 1
2018/12/04, 14:33:23, -36.356091, 76.088219, 4.35,  41976.00, 346, 0, 428.27, 1
2018/12/04, 14:38:29, -36.358578, 76.084831, 9.76,  40644.00, 277, 0, 410.51, 1
2018/12/04, 14:43:41, -36.361057, 76.083015, 2.08,  1728.00, 182, 0, 320.04, 1
2018/12/04, 14:48:55, -36.364769, 76.082909, 12.28,  44820.00, 73, 0, 412.86, 1
2018/12/04, 14:54:12, -36.371140, 76.078453, 15.38,  35064.00, 226, 0, 813.05, 1
2018/12/04, 14:59:32, -36.375496, 76.073547, 16.00,  38952.00, 210, 0, 653.87, 1
2018/12/04, 15:05:26, -36.380829, 76.066223, 9.70,  45972.00, 268, 0, 884.07, 1
2018/12/04, 15:10:41, -36.385601, 76.060173, 4.28,  43920.00, 260, 0, 758.21, 1
2018/12/04, 15:15:57, -36.387238, 76.057228, 4.88,  46476.00, 336, 0, 320.36, 1
2018/12/04, 15:21:20, -36.392544, 76.055290, 6.54,  41580.00, 201, 0, 614.97, 1
2018/12/04, 15:26:43, -36.398155, 76.050873, 6.69,  41832.00, 55, 0, 738.63, 1
2018/12/04, 15:32:32, -36.403309, 76.046486, 0.29,  41400.00, 292, 0, 694.70, 1
2018/12/04, 15:38:54, -36.409451, 76.042534, 1.04,  46584.00, 16, 0, 769.10, 1
2018/12/04, 15:44:00, -36.414715, 76.040558, -0.24,  41076.00, 59, 0, 611.46, 1
2018/12/04, 15:49:06, -36.419788, 76.037918, 2.26,  47448.00, 19, 0, 611.56, 1
2018/12/04, 15:54:12, -36.423210, 76.034592, 2.66,  32292.00, 103, 0, 483.06, 1
2018/12/04, 15:59:18, -36.429905, 76.029182, 3.89,  41868.00, 47, 0, 887.97, 1
2018/12/04, 16:04:28, -36.433838, 76.021629, -1.77,  29448.00, 92, 0, 804.89, 1
2018/12/04, 16:09:38, -36.432640, 76.016289, -0.46,  29268.00, 345, 0, 495.95, 1
2018/12/04, 16:14:50, -36.406235, 76.023613, -1.04,  59328.00, 325, 0, 3008.35, 1
2018/12/04, 16:20:01, -36.372742, 76.040428, 6.01,  50148.00, 36, 0, 4016.90, 1
2018/12/04, 16:25:12, -36.347427, 76.067955, 12.34,  54540.00, 26, 0, 3741.60, 1
2018/12/04, 16:30:23, -36.320419, 76.093796, 7.74,  47340.00, 41, 0, 3791.69, 1
2018/12/04, 16:35:34, -36.291924, 76.107353, 0.67,  46188.00, 39, 0, 3393.40, 1
2018/12/04, 16:40:46, -36.268787, 76.095634, 22.08,  56196.00, 334, 0, 2778.91, 1
2018/12/04, 16:45:59, -36.250225, 76.076492, 5.18,  50220.00, 264, 0, 2684.36, 1
2018/12/04, 16:51:11, -36.229507, 76.052940, 13.20,  55764.00, 329, 0, 3125.50, 1
2018/12/04, 16:56:23, -36.214794, 76.027649, 7.65,  57600.00, 303, 0, 2797.07, 1
2018/12/04, 17:01:34, -36.199566, 76.008621, 10.53,  44460.00, 290, 0, 2404.54, 1
2018/12/04, 17:06:41, -36.192486, 75.992920, 7.45,  43380.00, 306, 0, 1613.95, 1
2018/12/04, 17:11:49, -36.189426, 75.990982, 1.54,  0.00, 0, 0, 382.13, 1
2018/12/04, 17:16:56, -36.189075, 75.991081, -3.68,  0.00, 0, 0, 40.03, 
2018/12/04, 17:22:04, -36.188694, 75.991005, -0.13,  0.00, 0, 0, 42.91, 
2018/12/04, 17:27:13, -36.188362, 75.990921, -2.44,  0.00, 0, 0, 37.68, 
2018/12/04, 17:32:24, -36.188004, 75.990829, -0.63,  0.00, 83, 0, 40.65, 
2018/12/04, 17:37:35, -36.187843, 75.990532, 2.12,  1260.00, 0, 0, 32.11, 1
2018/12/04, 17:42:47, -36.187645, 75.990318, -8.87,  0.00, 0, 0, 29.22, 1
2018/12/04, 17:47:58, -36.187458, 75.990128, 3.51,  0.00, 335, 0, 26.89, 
2018/12/04, 17:53:11, -36.187248, 75.989914, -5.82,  0.00, 287, 0, 30.23, 
2018/12/04, 17:58:23, -36.187004, 75.989922, -8.50,  0.00, 84, 0, 27.14, 
2018/12/04, 18:04:03, -36.186619, 75.990166, -7.13,  1728.00, 359, 0, 48.09, 1
2018/12/04, 18:09:11, -36.186375, 75.990295, 4.30,  0.00, 211, 0, 29.50, 1
2018/12/04, 18:14:17, -36.186050, 75.990501, -9.43,  0.00, 209, 0, 40.59, 
2018/12/04, 18:19:22, -36.185818, 75.990677, -4.59,  0.00, 208, 0, 30.25, 
2018/12/04, 18:24:28, -36.185455, 75.990738, -19.40,  0.00, 329, 0, 40.73, 
2018/12/04, 18:29:32, -36.185146, 75.990776, -15.06,  1656.00, 107, 0, 34.53, 1
2018/12/04, 18:34:38, -36.184841, 75.990822, -3.67,  0.00, 1, 0, 34.16, 1
2018/12/04, 18:39:43, -36.184334, 75.990944, -0.46,  684.00, 52, 0, 57.43, 1
2018/12/04, 18:44:48, -36.184078, 75.990974, -15.44,  720.00, 6, 0, 28.59, 1
2018/12/04, 18:49:54, -36.183708, 75.991096, -10.18,  0.00, 0, 0, 42.57, 
2018/12/04, 18:55:00, -36.183311, 75.991234, -11.27,  0.00, 0, -4, 45.85, 1
2018/12/05, 02:01:57, -35.906895, 75.736702, 2.53,  44316.00, 268, -2, 0.00, 1
2018/12/05, 02:06:58, -35.886074, 75.718529, 0.75,  42552.00, 358, 0, 2835.44, 1
2018/12/05, 02:11:59, -35.876438, 75.704224, 3.30,  41184.00, 305, 0, 1676.02, 1
2018/12/05, 02:16:58, -35.864914, 75.691788, 0.14,  32148.00, 298, 0, 1702.25, 1
2018/12/05, 02:21:58, -35.867054, 75.688881, 1.39,  39240.00, 11, 0, 353.90, 1
2018/12/05, 02:26:58, -35.866688, 75.688484, -2.24,  0.00, 0, 0, 54.19, 1
2018/12/05, 02:31:58, -35.859825, 75.662430, -1.08,  50220.00, 9, 0, 2468.75, 1
2018/12/05, 02:36:58, -35.839142, 75.640038, 2.34,  46764.00, 350, 0, 3059.80, 1
2018/12/05, 02:41:58, -35.810608, 75.622299, 5.93,  39060.00, 302, 0, 3553.12, 1
2018/12/05, 02:46:58, -35.787201, 75.607895, 0.22,  29664.00, 118, 0, 2908.92, 1
2018/12/05, 02:51:58, -35.777122, 75.593758, 3.85,  40752.00, 315, 0, 1697.73, 1
2018/12/05, 02:56:59, -35.761616, 75.571449, -2.04,  41364.00, 245, 0, 2650.27, 1
2018/12/05, 03:02:02, -35.750946, 75.550270, 4.00,  35748.00, 272, 0, 2249.44, 1
2018/12/05, 03:07:03, -35.751648, 75.518829, -1.25,  33660.00, 228, 0, 2838.35, 1
2018/12/05, 03:12:04, -35.752216, 75.492851, 3.66,  43812.00, 321, 0, 2345.12, 1
2018/12/05, 03:17:06, -35.745708, 75.468048, 0.77,  33264.00, 247, 0, 2352.40, 1
2018/12/05, 03:22:07, -35.742016, 75.440857, 5.98,  37872.00, 302, 0, 2488.09, 1
2018/12/05, 03:27:09, -35.719021, 75.416901, 3.16,  52776.00, 318, 0, 3348.70, 1
2018/12/05, 03:32:11, -35.712364, 75.388290, 1.54,  44064.00, 275, 0, 2687.02, 1
2018/12/05, 03:37:13, -35.726452, 75.379913, 2.26,  34596.00, 174, 0, 1739.51, 1
2018/12/05, 03:42:15, -35.727757, 75.356743, 3.54,  44244.00, 331, 0, 2096.56, 1
2018/12/05, 03:47:17, -35.726208, 75.327271, 6.03,  38916.00, 292, 0, 2665.98, 1
2018/12/05, 03:52:19, -35.740055, 75.310005, -1.24,  36180.00, 218, 0, 2190.78, 1
2018/12/05, 03:57:21, -35.745945, 75.285461, 5.56,  32544.00, 186, 0, 2309.91, 1
2018/12/05, 04:02:28, -35.744949, 75.255203, -3.64,  43920.00, 251, 0, 2732.97, 1
2018/12/05, 04:07:30, -35.741459, 75.229645, -1.64,  42228.00, 244, 0, 2339.04, 1
2018/12/05, 04:12:32, -35.740437, 75.218651, 4.39,  40896.00, 11, 0, 998.73, 1
2018/12/05, 04:17:34, -35.754871, 75.203590, 0.69,  37296.00, 172, 0, 2103.18, 1
2018/12/05, 04:22:36, -35.764130, 75.188919, -0.29,  36252.00, 276, 0, 1677.03, 1
2018/12/05, 04:27:38, -35.765442, 75.170616, 5.69,  42516.00, 301, 0, 1657.84, 1
2018/12/05, 04:32:40, -35.764904, 75.146400, 4.34,  33084.00, 276, 0, 2185.72, 1
2018/12/05, 04:37:42, -35.775665, 75.120415, 0.90,  35712.00, 291, 0, 2632.08, 1
2018/12/05, 04:42:44, -35.770844, 75.090759, -1.16,  34776.00, 229, 0, 2728.64, 1
2018/12/05, 04:47:49, -35.764591, 75.060921, -3.08,  47520.00, 303, 0, 2780.41, 1
2018/12/05, 04:52:54, -35.768108, 75.039742, -6.24,  48960.00, 275, 0, 1950.47, 1
2018/12/05, 04:58:03, -35.777374, 75.017738, 15.57,  5760.00, 225, 0, 2236.59, 1
2018/12/05, 05:03:34, -35.769405, 74.991852, 5.64,  58788.00, 304, 0, 2497.80, 1
2018/12/05, 05:08:40, -35.769894, 74.963371, 12.21,  40392.00, 240, 0, 2570.15, 1
2018/12/05, 05:13:46, -35.774517, 74.937492, 7.33,  39564.00, 241, 0, 2390.67, 1
2018/12/05, 05:18:52, -35.771645, 74.916985, -6.99,  46296.00, 29, 0, 1877.43, 1
2018/12/05, 05:23:55, -35.768784, 74.896553, 5.91,  48924.00, 346, 0, 1870.62, 1
2018/12/05, 05:28:58, -35.758617, 74.864922, 11.57,  47484.00, 296, 0, 3069.74, 1
2018/12/05, 05:34:01, -35.755260, 74.832878, 4.94,  38736.00, 204, 0, 2915.49, 1
2018/12/05, 05:39:04, -35.751499, 74.821686, -12.39,  46476.00, 31, 0, 1093.12, 1
2018/12/05, 05:44:09, -35.737019, 74.806313, -0.40,  42984.00, 342, 0, 2125.40, 1
2018/12/05, 05:49:14, -35.730537, 74.773155, 7.76,  52380.00, 282, 0, 3078.45, 1
2018/12/05, 05:54:19, -35.717613, 74.742256, 0.17,  26604.00, 344, 0, 3137.76, 1
2018/12/05, 05:59:25, -35.693981, 74.722931, -4.04,  0.00, 196, 0, 3154.34, 1
2018/12/05, 06:04:48, -35.675491, 74.699425, -2.20,  684.00, 331, 0, 2955.37, 1
2018/12/05, 06:09:56, -35.663765, 74.691551, 6.48,  54720.00, 343, 0, 1485.27, 1
2018/12/05, 06:15:05, -35.648907, 74.663559, 8.75,  59112.00, 323, 0, 3020.87, 1
2018/12/05, 06:20:16, -35.647205, 74.640411, -0.02,  46836.00, 291, 0, 2100.16, 1
2018/12/05, 06:25:31, -35.640415, 74.616608, 6.89,  45972.00, 39, 0, 2279.58, 1
2018/12/05, 06:30:54, -35.622627, 74.581436, 2.65,  52740.00, 294, 0, 3743.88, 1
2018/12/05, 06:36:30, -35.606224, 74.560150, -2.05,  44568.00, 311, 0, 2651.26, 1
2018/12/05, 06:43:07, -35.598522, 74.538086, -1.13,  45864.00, 20, 0, 2170.88, 1
2018/12/05, 06:48:11, -35.582348, 74.511986, 0.57,  46656.00, 357, 0, 2967.21, 1
2018/12/05, 06:53:15, -35.568314, 74.484474, 4.59,  56448.00, 307, 0, 2937.06, 1
2018/12/05, 06:58:19, -35.558548, 74.465843, 2.04,  43776.00, 354, 0, 2004.82, 1
2018/12/05, 07:03:29, -35.544224, 74.441559, -0.27,  50796.00, 262, 0, 2713.54, 1
2018/12/05, 07:08:34, -35.531776, 74.412170, 0.49,  41616.00, 308, 0, 2997.87, 1
2018/12/05, 07:13:39, -35.538307, 74.395844, -1.07,  35424.00, 186, 0, 1646.12, 1
2018/12/05, 07:18:46, -35.545639, 74.376831, -0.50,  41004.00, 347, 0, 1903.68, 1
2018/12/05, 07:23:53, -35.540318, 74.346596, 4.39,  66240.00, 315, 0, 2798.83, 1
2018/12/05, 07:29:00, -35.542511, 74.314430, 7.54,  53532.00, 274, 0, 2920.54, 1
2018/12/05, 07:34:06, -35.538170, 74.282333, 3.94,  45612.00, 300, 0, 2943.98, 1
2018/12/05, 07:39:14, -35.531574, 74.259125, -1.70,  36216.00, 27, 0, 2224.40, 1
