ID	Status	DateTime	Longitude	Latitude	Distmax	Difftime	Distadj
HAR01	fail	2018-12-02 12:17:31	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:22:40	77.52356	-37.8545	0	5.15	0
HAR01	fail	2018-12-02 12:22:41	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:27:34	77.52356	-37.8545	0	4.88333333333333	0
HAR01	fail	2018-12-02 12:27:35	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:29:37	77.52356	-37.8545	0	2.03333333333333	0
HAR01	fail	2018-12-02 12:29:39	77.52356	-37.8545	0	0.0333333333333333	0
HAR01	fail	2018-12-02 12:30:00	77.532833	-37.863883	1.32489965602043	0.35	1.32489965602043
HAR01	fail	2018-12-02 12:32:00	77.524217	-37.854983	0.0789055337589986	2	1.24704564781435
HAR01	fail	2018-12-02 12:32:30	77.52356	-37.8545	0	0.5	0.0789055337589986
HAR01	fail	2018-12-02 12:32:31	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:32:38	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 12:32:39	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:32:40	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:35:49	77.52356	-37.8545	0	3.15	0
HAR01	fail	2018-12-02 12:35:50	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:37:50	77.52356	-37.8545	0	2	0
HAR01	fail	2018-12-02 12:37:51	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:40:44	77.52356	-37.8545	0	2.88333333333333	0
HAR01	fail	2018-12-02 12:40:45	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:42:45	77.52356	-37.8545	0	2	0
HAR01	fail	2018-12-02 12:42:46	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:45:40	77.52356	-37.8545	0	2.9	0
HAR01	fail	2018-12-02 12:45:41	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:45:48	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 12:45:49	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:45:50	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:46:00	77.524	-37.854417	0.0397637461993133	0.166666666666667	0.0397637461993133
HAR01	fail	2018-12-02 12:47:41	77.52356	-37.8545	0	1.68333333333333	0.0397637461993133
HAR01	fail	2018-12-02 12:47:42	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:47:49	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 12:47:50	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:47:51	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:48:00	77.523883	-37.854567	0.0293545645114972	0.15	0.0293545645114972
HAR01	fail	2018-12-02 12:51:29	77.52356	-37.8545	0	3.48333333333333	0.0293545645114972
HAR01	fail	2018-12-02 12:51:30	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:53:30	77.52356	-37.8545	0	2	0
HAR01	fail	2018-12-02 12:53:31	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:56:24	77.52356	-37.8545	0	2.88333333333333	0
HAR01	fail	2018-12-02 12:56:25	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 12:58:24	77.52356	-37.8545	0	1.98333333333333	0
HAR01	fail	2018-12-02 12:58:25	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:01:00	77.52405	-37.85445	0.0434283583962703	2.58333333333333	0.0434283583962703
HAR01	fail	2018-12-02 13:01:20	77.52356	-37.8545	0	0.333333333333333	0.0434283583962703
HAR01	fail	2018-12-02 13:01:21	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:01:28	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 13:01:29	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:01:30	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:03:00	77.523883	-37.854483	0.0284541509483962	1.5	0.0284541509483962
HAR01	fail	2018-12-02 13:03:20	77.52356	-37.8545	0	0.333333333333333	0.0284541509483962
HAR01	fail	2018-12-02 13:03:21	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:03:28	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 13:03:29	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:03:30	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:06:50	77.52356	-37.8545	0	3.33333333333333	0
